"quad","year","SP_ID","x","y","GenID"
"Q54",2011,64,72.6243489315,4.5751485385,5
"Q54",2011,69,53.6625049163,25.9182462164,6
"Q54",2011,71,79.3712374236,28.8286689911,7
"Q54",2011,72,49.5614553103,29.2696421387,8
"Q54",2011,88,91.0129267425,49.8189890407,9
"Q54",2011,104,18.6492409952,74.4693851037,10
"Q54",2011,106,75.5347712613,77.6002946747,11
"Q56",2011,15,6.5818860608,93.1172894483,1
"Q58",2011,26,94.3025369767,47.1745781767,1
"Q58",2011,27,70.5218562697,94.0850349635,2
"Q58",2011,28,2.0474582153,15.3302279925,3
"Q58",2011,29,50.0387594789,95.945991458,4
"Q58",2011,40,54.4203989588,13.8501074024,5
"Q58",2011,59,73.2471555218,5.9033193861,6
"Q58",2011,67,55.696426024,21.8224484599,7
"Q58",2011,69,53.9766309705,21.6460587559,8
"Q58",2011,71,52.080446658,22.0429352562,9
"Q58",2011,84,23.814070784,55.2041124019,10
"Q58",2011,87,21.5651079534,55.8214748087,11
"Q58",2011,89,20.021702159,66.1402455744,12
"Q58",2011,90,19.7571182704,56.6152264745,13
"Q58",2011,93,18.6105880864,64.6850348545,14
"Q58",2011,94,17.1994740138,65.3023963714,15
"Q6",2009,52,9.8724994098,10.5432392134,1
"Q60",2011,5,56.7994086663,25.4415685838,1
"Q60",2011,6,57.7677903259,34.8970282249,2
"Q60",2011,7,53.8111520401,35.7087331452,3
"Q60",2011,8,69.4223064426,35.8596124974,4
"Q60",2011,16,44.9821502013,31.1332537337,5
"Q62",2011,0,92.3759812221,69.7007142147,1
"Q62",2011,1,74.0583167697,80.9601876102,2
"Q62",2011,2,85.9459462126,89.3135502071,3
"Q62",2011,3,18.4075535275,78.765115775,4
"Q62",2011,4,54.0032435545,25.306287028,5
"Q62",2011,5,45.8157567944,25.2298383176,6
"Q62",2011,6,40.2189699629,10.057625066,7
"Q62",2011,7,48.4656736384,11.548413638,8
"Q62",2011,8,30.6168588745,52.4861518683,9
"Q62",2011,9,76.7140576886,98.9361438513,10
"Q62",2011,10,71.2941508864,41.2775598696,11
"Q62",2011,41,46.3058964941,98.3595062476,12
"Q62",2011,46,34.1350385081,75.3848072559,13
"Q62",2011,47,19.6270235069,71.2837580948,14
"Q62",2011,52,33.8263575272,60.1712352183,15
"Q62",2011,53,47.1878427895,59.0688025716,16
"Q62",2011,56,79.5111711771,43.1937705901,17
"Q62",2011,64,66.7670478767,34.6388928599,18
