"V1","V2","V3","V4"
0,0.000489083403212104,0.00664761663439074,0.0570841288660865
0,0.000596162715325125,0.007096919290448,0.0604239171376897
0,0.000729695551301065,0.00582525255999378,0.071118014247569
0,0.000462510066930112,0.00266050619304487,0.0464528124391401
0,0.000423348705788384,0.00338726893395054,0.0478264723917628
0,0.000356008758417297,0.00417979148874633,0.0480449569053025
0,0.000342254246724659,0.00443941760341946,0.0474561720353678
0,0.000480140217762801,0.00897998648906632,0.0466060352761847
0,0.00036075760251526,0.00381647994833648,0.0332847037398276
0,0.000355400176220912,0.00619715068838451,0.0370118329515478
0,0.000496563951943179,0.0114983662951411,0.0385343179482301
0,0.00057203213800992,0.00964926495237764,0.0294485119504866
0,0.000407282715130542,0.00587811445924011,0.0210719515946841
0,0.000403807615971675,0.00623506004815102,0.0245815825097012
0,0.000557784466968162,0.00608509268921146,0.0306040648145914
0,0.000707544931099546,0.00821228693536276,0.0361800261112809
0,0.000877605559492633,0.00705346452255039,0.0445635315023658
0,0.000562727497891447,0.00324541035339276,0.0300656987961661
0,0.000743877372414555,0.00330944135202028,0.0390976797480861
0,0.000765685503131528,0.00395524012297948,0.0393497418490183
0,0.000613879634516814,0.00388997487764289,0.0372847613829297
0,0.000780542250261501,0.00338286644967559,0.0429917760326939
0,0.000961828218375505,0.00437202606599474,0.0452062741910806
0,0.00114596155752931,0.00526667779828976,0.0452079724602562
0,0.000959208497882617,0.00627818284856875,0.0419541882548522
0,0.00115733092128799,0.00680946117143439,0.0421349271002338
0,0.00109311521902686,0.00606511002330221,0.0422935311043088
0,0.000744133770977882,0.0055810578198971,0.0269323271158704
0,0.000946400003885637,0.00677148825238821,0.0327152119757171
0,0.00092902937007656,0.00682157196174507,0.0391718973055352
0,0.000972056342776808,0.00701503451605867,0.0408157063330976
0,0.000754307368995111,0.0046527087336115,0.0479627306311673
0,0.000878012696282511,0.00732307797018131,0.0570069883989302
0,0.00103272050584383,0.00566559247593043,0.0625980231797207
0,0.000811364967350048,0.00485839100818886,0.0547760228313493
0,0.00100830631008492,0.00406234786846956,0.0591532064349748
0,0.00113027212927729,0.00699130362740513,0.0639314040787199
0,0.000874597016964698,0.00636333611970117,0.0547630284257209
0,0.000898796031905641,0.00627578025933519,0.0365210348897137
0,0.000955396866227364,0.00648671791840321,0.0380718924402693
0,0.00118082380171925,0.00492033205428274,0.0434168489580225
0,0.00133541130727495,0.00589209565967126,0.0446344701293947
0,0.00144648377635665,0.00898087960085018,0.0477602549251521
0,0.00106005533625972,0.00531311588494173,0.0461324671487503
0,0.000726991508566576,0.00197458345261638,0.0434599415240438
0,0.000481345212074331,0.00325408943121164,0.0329290032674968
0,0.000453299380767513,0.00346955343406698,0.0314752755849623
0,0.000490497208414869,0.00584913764609648,0.0374008348708988
0,0.000592281870179298,0.0058768538395097,0.0369509115171586
0,0.000624333430582709,0.00613784858919514,0.0375959270445404
0,0.000535904166629171,0.00546258948461578,0.0367557249724112
0,0.000451797127357661,0.00668103057551219,0.0355713357040885
0,0.000464789915861185,0.00763121899421319,0.0360269707526681
0,0.000654143859769201,0.00638331957292971,0.040721138389627
0,0.000863004366853211,0.00460458223754322,0.0500426007100335
0,0.000593965162927206,0.00186552499724121,0.0529213359618175
0,0.000725621610106369,0.00427303280347219,0.0497602396162308
0,0.000515665437370769,0.00204518002647692,0.0352846131533106
0,0.00053941802976477,0.00275856272469191,0.0429923151898772
0,0.000452083642459743,0.00325104592530319,0.0443763077706334
0,0.000602050632353484,0.00270597780559138,0.0546972603149253
0,0.000749504426746851,0.00400542024266585,0.0599270807802921
0,0.000945498357425324,0.00445437197006329,0.064552034235594
0,0.00115044100720014,0.00388742772850278,0.0732632832010157
0,0.00112935986004644,0.00460337420333106,0.0750675976698196
0,0.000879775252908929,0.00426980143339015,0.0648974733737652
0,0.000604132573757032,0.0041257333878912,0.0380831247361932
0,0.000520869230393849,0.00481580694477879,0.0398371487618083
0,0.000415428838131496,0.00691756517262858,0.0363462812319389
0,0.000616631080184606,0.00650413874521169,0.0484741243776262
0,0.000669026004161305,0.00801167746552988,0.0550186151988519
0,0.000485547340446027,0.0072965226237363,0.0332589875452114
0,0.000479970042664262,0.0100165060235758,0.0362634925655068
0,0.00112185353211724,0.0107931304258004,0.0442599411093633
0,0.00075036347069182,0.00517087042297747,0.0316133071077179
0,0.000996989320745065,0.00532300663987459,0.0430088189134544
0,0.00065223534210905,0.00835417080713955,0.0385824986982186
0,0.000850883013913621,0.00985819287287472,0.0435435043098218
0,0.000678653444410969,0.0120741016361123,0.04487471423299
0,0.000662979570671656,0.0108199200607742,0.0366488600055334
0,0.000803598972569389,0.0118958330754893,0.0423394967404206
0,0.000753372147092717,0.011351740435526,0.0343340497977556
0,0.000528243449588624,0.00720311471183357,0.0232590164651063
0,0.000418443487299835,0.00431788924849682,0.0196387315045359
0,0.000443228997839567,0.00584336459829317,0.023536580959857
0,0.000488900412196202,0.0111195357161179,0.0359033070869285
0,0.000658224954438037,0.00927064563913179,0.040454993510598
0,0.000461777180946889,0.00798127823052405,0.0258152511113018
0,0.000400955880787918,0.00851001326419383,0.0283726510063077
0,0.000422147135299114,0.00863845071360211,0.0344450059251617
0,0.000347370774651852,0.0116457543616659,0.038073072954319
0,0.000423919938689682,0.0108469079528171,0.0294500300888303
0,0.000392877835831696,0.0110319919377651,0.0378098051372405
0,0.00041500680680362,0.0101043560920976,0.0378744412466033
0,0.000343776109173419,0.00540965938301469,0.0288552997669534
0,0.000430636363882928,0.00739183427586592,0.036788577596247
0,0.000609047531014727,0.0142915254672318,0.0385178100864205
0,0.000820065517659505,0.0217273952182978,0.0400294952039833
0,0.00108971545932708,0.0125255713402791,0.0501900188127094
0,0.000755150719239451,0.00456871762881462,0.053108217818203
0,0.000498944167311042,0.00338613264882141,0.0331973345801153
0,0.000493875405611399,0.00454945451147803,0.0288521156351332
0,0.000516068603384845,0.00559474303078565,0.0355046337494999
0,0.000740451640588929,0.00700050176560059,0.0438623750890234
0,0.000668041889952095,0.00884188280898777,0.0449076866105355
0,0.000467995682849094,0.00527562608216596,0.0297990767672129
0,0.000413033053634013,0.00598469008137451,0.032954788647857
0,0.000303290851337067,0.00388028608902664,0.0231181230285703
0,0.000776116086922942,0.00475518076075131,0.0321020595162164
0,0.000666403750458732,0.0050370457094513,0.0338209191753175
0,0.000697870538787047,0.00844405905369485,0.0457188570112285
0,0.000818380946438269,0.00834597819802123,0.0486526595928691
0,0.000629175132297754,0.00491494421744518,0.0515262855498295
0,0.000598203002325035,0.00470027500465901,0.0499345097472098
0,0.00114958646669109,0.00493869977180701,0.053785229533834
0,0.000793997877626272,0.00631184115592892,0.0500144139793074
0,0.000926718358071691,0.00663336206603044,0.05233557195994
0,0.00092228540208062,0.00722507561982616,0.0552664054362827
0,0.000698655001613096,0.00693568926686975,0.0488871064819797
0,0.000479020871240003,0.00250856516500735,0.0489774620196938
0,0.000603233518004112,0.00259728727359168,0.0479809098144399
0,0.00070941495496963,0.00339913964437252,0.0462700369775352
0,0.000596551780573132,0.00317069435357599,0.0416737637668373
0,0.000770285637269478,0.00274552220207602,0.0459405365910521
0,0.000574588919361821,0.00419531998901371,0.0426087186369957
0,0.000697517112699053,0.00658556809821769,0.048435018022702
0,0.0007352213271113,0.00576918472387579,0.0319743373313427
0,0.00060979857771851,0.00618231496795071,0.0321444028985966
0,0.00081157923088526,0.00487420608999992,0.0379940215493544
0,0.000545569036330034,0.00339262003607453,0.0241876005373333
0,0.000421174442596531,0.00476246206171219,0.0183783359537918
0,0.000480494358723431,0.00611563417974196,0.0259417968933947
0,0.000339045691996421,0.00230255497115794,0.0289626566722071
0,0.000262174842085304,0.00285601689351837,0.0193567101215994
0,0.000371536722879087,0.00291111029800933,0.0245149610999305
0,0.000500142932890433,0.00299315482767799,0.032177008782194
0,0.000636343689049844,0.00285465657960029,0.0351363229955338
0,0.000752740491631368,0.00269536173132059,0.0412142540354382
0,0.000674416728511316,0.00283824653986797,0.0407650325936544
0,0.000766385212297656,0.00380812202433485,0.0445807693080354
0,0.000523856089373578,0.0014089757593842,0.0460424165988325
0,0.000531885406688497,0.00202771762561556,0.049132310862831
0,0.000601611627252805,0.00241933355947918,0.0487423932337522
0,0.000377278221495907,0.00154063797409733,0.0299756736244593
0,0.000484842339484347,0.00166742881873186,0.0395297780511874
0,0.000387280524805994,0.00195229815501459,0.0376321641907268
0,0.000461580588438642,0.00230884230216855,0.040551971231426
0,0.000569854376649581,0.0020448090837103,0.0416179384408601
0,0.000456594949688053,0.00200513085568858,0.0381580741760628
0,0.00031528482220421,0.000998752157507003,0.0260359310636469
0,0.000708842671915486,0.00137298773593897,0.0327923883985038
0,0.000789771941748925,0.00276843356224738,0.0324121376148501
0,0.000638814370297713,0.00177701418564436,0.0380837531105479
0,0.000819633111584113,0.00140618283444594,0.0429908068549641
0,0.000957129307155348,0.00187445821360938,0.0433456739377467
0,0.00116446554707958,0.00215786176299894,0.0454897482905492
0,0.00143325862738462,0.00236216797109981,0.0474338227068676
0,0.000946145762462311,0.00106141198754901,0.0316122067587129
0,0.000877503247488762,0.00178403731950788,0.0338115499395818
0,0.000930076706966679,0.00310954990329603,0.0447496057622583
0,0.000985876059010604,0.00275640329388428,0.0314095727047677
0,0.000930153491312705,0.00304392579577613,0.02711052973137
0,0.00128496565061311,0.00382570812337886,0.0337327784735642
0,0.00169786350866611,0.00456656163466041,0.0392811068191056
0,0.00139606334689639,0.00459187424010604,0.0428241252924095
0,0.00133169988026902,0.00569568974004517,0.040848392414386
0,0.00103413690408866,0.00256081935438784,0.029435425229165
0,0.00148968005616657,0.00430513815758654,0.0392731001344056
0,0.00152753966417266,0.00459406858563072,0.0462654686006783
0,0.00121344809188457,0.00622115313553197,0.0495657908325208
0,0.00112961111988367,0.00736297467280402,0.050980779620821
0,0.000960968878250226,0.00703221080193464,0.0563897036927808
0,0.0013027341775216,0.00606471682611322,0.0599579325790669
0,0.00151520161269516,0.00659460289874121,0.0625923646582485
0,0.00159290709854889,0.00608615763130432,0.0428091578433483
0,0.00165904194220666,0.00983977585007758,0.0580720833176974
0,0.00140366768552629,0.00719794736068443,0.0540484307177691
0,0.00175470997497932,0.00937742764120843,0.0582461715467511
0,0.00165639140930497,0.00873214066282728,0.0580151571079203
0,0.0021993450460436,0.00663361627095069,0.0464680700568886
0,0.00244594547587223,0.0121145193301695,0.0464044557229172
0,0.00244503163776265,0.0100013874014805,0.0342344863688427
0,0.00210552984336877,0.0121328845404739,0.0372845231094195
0,0.00163058590509563,0.0148816138256154,0.0396203006699522
0,0.00214932454711937,0.0120145223348205,0.0497369594990738
0,0.00278984391390761,0.00897067598867105,0.039259031651484
0,0.00167978113934008,0.0117130939835857,0.0350150945090195
0,0.0015686128726529,0.013863499830358,0.0367664624599382
0,0.00146316026371965,0.0157594777797782,0.0375642253015956
0,0.00169463442068256,0.0137788591703477,0.0278948974108778
0,0.0012503733259242,0.0126121862942537,0.0200176443648986
0,0.00126783259393306,0.0134246297347984,0.0192866351319972
0,0.00129068677629461,0.0146814792799893,0.0187656700119339
0,0.00166772806505277,0.024055152087364,0.028183568146043
0,0.00147408017416565,0.0143258887380883,0.0359963223065949
