"V1","V2","V3","V4"
0,0.0198944657660294,0.0289818352256246,0.00534574045891642
0,0.0252966145045812,0.0313524223402231,0.00678964318192739
0,0.0162427665507824,0.0128639287427794,0.00529985904331556
0,0.0233406491227665,0.0115426645596154,0.00652645851454035
0,0.0309373780655999,0.00917763630820427,0.00811463254257065
0,0.0242130683212468,0.0117077266760061,0.00568324033344887
0,0.0188124194682543,0.0161049599608767,0.00630663587463595
0,0.0241125409953495,0.0182763818833091,0.00706635701233257
0,0.0201350766231194,0.00639192540836788,0.00712852900435694
0,0.0153085997559148,0.0100703734094755,0.00710988335273111
0,0.0190206511646488,0.0101952263795985,0.00668819250537686
0,0.00972192700808689,0.0147983103628115,0.00564510154994224
0,0.0136649845441298,0.0153761105947128,0.00611956717738638
0,0.0123027341756734,0.015357343394516,0.00584636297718567
0,0.0163792063785341,0.0175331228650516,0.00703969186437142
0,0.0171347056236382,0.0182908367721158,0.00537120324159655
0,0.0141315814023325,0.00649386742660075,0.00536948842584327
0,0.0193329557059428,0.00632214954734832,0.00620288274994155
0,0.023476438127591,0.00740081049059955,0.00643880017714281
0,0.0285854496705608,0.0105987391603638,0.0078120865521902
0,0.019242318730954,0.00562300467751897,0.00443249676090946
0,0.0138271993460663,0.00690288666713921,0.00323360165926126
0,0.0188393872823983,0.00906754943274051,0.0045513515510328
0,0.0117706628788388,0.0143896060112706,0.00466030009585373
0,0.0179554682209385,0.0202411194852197,0.00628834951779138
0,0.0129707844017629,0.00966756650514768,0.0049423705317669
0,0.0109067800743121,0.0117054687438441,0.00364766369726482
0,0.0128489728215697,0.0157562938744994,0.00330988193371573
0,0.0180589581407135,0.0155628634455479,0.00468628662754693
0,0.0250366547615069,0.02302593453212,0.00617974477217967
0,0.0420142752466401,0.0214673374102406,0.00720400266607264
0,0.0479681021402301,0.0180399038582511,0.00878162439182435
0,0.0561949626388955,0.0248073672441339,0.0100713392706636
0,0.0468505396355525,0.0219807706081052,0.00673956225172398
0,0.0221009391173468,0.0278376537038058,0.00581034869892888
0,0.0230241685578129,0.026320414414905,0.00461027381148314
0,0.0294514459970566,0.0266475684266375,0.00597071133277348
0,0.0170456346294224,0.0317738274283143,0.00561738458781329
0,0.0132515948133004,0.0136261652644352,0.00465400721601144
0,0.0153274477459414,0.0153532087684706,0.00614421920682624
0,0.0132329269863569,0.0200057922134102,0.00706828759523306
0,0.0138238356507711,0.0177098046452914,0.00865530034275732
0,0.021150298580886,0.0217991905416625,0.011754505613496
0,0.0201340966716735,0.0187650560057048,0.0139539625787057
0,0.0290334187619762,0.0250155310181306,0.0172136508928745
0,0.0273884951292527,0.020048448869576,0.0155363590290681
0,0.035349994628094,0.0328592323506685,0.0163036871760009
0,0.0221752660110513,0.0320879964752182,0.0144321990067506
0,0.0218981152246051,0.0168688378673749,0.0180345276018658
0,0.024456952334419,0.0155497757097524,0.0198069700614714
0,0.0353290626502151,0.0116551670579777,0.0235988733167347
0,0.0455754106200339,0.0102626191673942,0.0247612697995258
0,0.0397290544625826,0.0113675959515415,0.0165017840276313
0,0.0466450579170123,0.0128059996129027,0.0167938239876628
0,0.0573528947538286,0.0131228301559739,0.0169039716672666
0,0.0589712703753384,0.0171362160092402,0.0184582030938882
0,0.0424515319887853,0.0166518644598024,0.0161808073543819
0,0.048119725868708,0.0153290036454823,0.0196114182752942
0,0.0381668543587494,0.0153833387795529,0.0165944255988082
0,0.0358082141370953,0.0286326042393706,0.0158491000348301
0,0.0187548417165633,0.0307401523372648,0.0128618990864632
0,0.0120479261185699,0.0327357287022728,0.0112710314485875
0,0.0105415101587993,0.0258344379684136,0.00745096561946401
0,0.0124981660483852,0.0268940963654188,0.00640377459595475
0,0.0183451087829219,0.0224972426869958,0.0092555482370681
0,0.0164456017007236,0.0241268285447186,0.00643693631058249
0,0.0231114653106585,0.0191354067014706,0.00813043022788962
0,0.0163309453035492,0.0101327796620107,0.00502482087044711
0,0.0284285663407644,0.0108675831761561,0.00662293582548867
0,0.0328066298902229,0.0129096414836796,0.00762310016009054
0,0.0352661735458111,0.0138564727264181,0.00922612436644415
0,0.0415327515998273,0.0165522994353938,0.0107291822262302
0,0.0507584250141684,0.0132497214413732,0.0118202357953208
0,0.0523980450755361,0.0135903460250923,0.0117498875385944
0,0.0557070397583172,0.0153028309032176,0.0126390461636195
0,0.0600868789941967,0.014719662021867,0.0122476559872735
0,0.0463936040321199,0.0143891426750605,0.0073674579897396
0,0.0366209015981488,0.00496645567651523,0.00744442847941353
0,0.0272396491230025,0.00761909183425713,0.00556375116667511
0,0.0366087365072832,0.00839987912497973,0.0062651542829686
0,0.0282090043628961,0.0121549141292829,0.00623247076636841
0,0.0335266008256462,0.0118592799250153,0.00593067719673603
0,0.0153500707395106,0.0165060456970597,0.00521368985526408
0,0.013855104536176,0.0176773889899726,0.00366799895589631
0,0.00967930286837288,0.00933644750008734,0.00324030157906303
0,0.00650872261065673,0.0154711993368895,0.0034809256333098
0,0.0107439515804972,0.0122791774151507,0.00499736070002058
0,0.00782693634908293,0.00773398831980984,0.00406711361204838
0,0.00739916722482617,0.010210631840934,0.00304291194577047
0,0.00815985025582425,0.0127882109186672,0.002729315744918
0,0.0118731306408298,0.0140785764515471,0.00342131115710343
0,0.00985913289967654,0.0179731101996188,0.00415603085284533
