"waic","lppd","p_waic","elpd_waic","p_loo","elpd_loo","waic_se","lppd_se","p_waic_se","elpd_waic_se","p_loo_se","elpd_loo_se","type","fn"
2351.75354666874,-1116.28408797362,59.5926853607476,-1175.87677333437,31.8012519202943,-1148.08533989392,110.954553435054,48.8563557479519,8.13435710942851,55.4772767175271,2.56758500374822,49.5046980023204,"in_sample","ARTR_growth_1_10_4_WAIC.csv"
1213.42049502502,-347.907928052804,258.802319459708,-606.710247512512,147.34792290608,-495.255850958885,88.0676640740215,14.7639555293786,32.8922014135723,44.0338320370108,8.20422590659132,19.438806911419,"out_of_sample","ARTR_growth_1_10_4_WAIC.csv"
2349.43900219181,-1116.25404216408,58.4654589318291,-1174.71950109591,31.1285629634765,-1147.38260512755,110.60818916258,48.8160874093471,7.9657356463381,55.3040945812899,2.50098559603132,49.4507435089476,"in_sample","ARTR_growth_1_11_4_WAIC.csv"
1219.08391781824,-346.341162557455,263.200796351667,-609.541958909121,147.758672219199,-494.099834776654,90.1453885677801,14.9167739662639,33.8716707241995,45.0726942838901,8.23103371596126,19.5598528362753,"out_of_sample","ARTR_growth_1_11_4_WAIC.csv"
2351.08475332413,-1116.44095424393,59.1014224181315,-1175.54237666206,31.5465367515693,-1147.9874909955,110.864633099459,48.8832239357547,8.06416278475543,55.4323165497293,2.57277008519767,49.5275967487381,"in_sample","ARTR_growth_1_12_4_WAIC.csv"
1191.25585003855,-348.234890414026,247.393034605248,-595.627925019274,144.766727234476,-493.001617648502,85.4525915727746,14.8761491590204,31.2137828222279,42.7262957863873,8.03193533427829,19.4388883761038,"out_of_sample","ARTR_growth_1_12_4_WAIC.csv"
2349.49447078904,-1116.48931385673,58.2579215377942,-1174.74723539452,31.3066247166026,-1147.79593857333,110.591005704923,48.8958159324928,7.90685193093694,55.2955028524613,2.50890916533205,49.5275353522518,"in_sample","ARTR_growth_1_13_4_WAIC.csv"
1227.87375092558,-346.688978908947,267.247896553843,-613.93687546279,152.168007124255,-498.856986033201,90.4780832792618,14.7362515466465,34.1912696168081,45.2390416396309,8.31038834906599,19.4321236951618,"out_of_sample","ARTR_growth_1_13_4_WAIC.csv"
2350.21884559475,-1116.47298712769,58.6364356696879,-1175.10942279737,31.3335810725738,-1147.80656820026,110.567437486977,48.8245393488147,7.9137982419718,55.2837187434884,2.52396098466214,49.4652447576664,"in_sample","ARTR_growth_1_14_4_WAIC.csv"
1210.83725892008,-346.251577633101,259.167051826941,-605.418629460041,146.297942741465,-492.549520374566,88.80525271552,14.4984635723313,33.3220374092459,44.40262635776,8.10653150793338,19.1705100674679,"out_of_sample","ARTR_growth_1_14_4_WAIC.csv"
2350.83087649367,-1116.2181867534,59.1972514934361,-1175.41543824683,31.4941812140862,-1147.71236796748,110.70193287167,48.7717180490055,8.07869409332462,55.3509664358349,2.54328392077309,49.4182669273064,"in_sample","ARTR_growth_1_1_4_WAIC.csv"
1229.87356944776,-347.476043264325,267.460741459556,-614.936784723881,151.825983977626,-499.30202724195,90.01058299956,14.90679526391,33.6826282388004,45.00529149978,8.30201968057601,19.5999377971082,"out_of_sample","ARTR_growth_1_1_4_WAIC.csv"
2349.70934776604,-1116.38028846781,58.4743854152101,-1174.85467388302,31.1087239239104,-1147.48901239172,110.800288973236,48.9237871612529,7.99089115395978,55.4001444866178,2.52773678634648,49.5601445360088,"in_sample","ARTR_growth_1_15_4_WAIC.csv"
1192.21845376976,-346.004264194301,250.104962690578,-596.109226884879,143.920949270801,-489.925213465102,87.0597985839294,14.6948309599543,32.2456142920282,43.5298992919647,8.11477356267038,19.3152478680357,"out_of_sample","ARTR_growth_1_15_4_WAIC.csv"
2349.61867563161,-1116.59313897857,58.2161988372362,-1174.80933781581,31.2448620399075,-1147.83800101848,110.735020920869,48.9315715630713,7.84713483065931,55.3675104604346,2.52279952579446,49.564493918459,"in_sample","ARTR_growth_1_16_4_WAIC.csv"
1185.71335246299,-346.474587208292,246.382089023202,-592.856676231495,144.414063434929,-490.888650643222,85.9960670966669,15.1687924921457,31.4045845806604,42.9980335483335,8.15826726975976,19.7104753736595,"out_of_sample","ARTR_growth_1_16_4_WAIC.csv"
2350.7352552423,-1116.0340921748,59.3335354463504,-1175.36762762115,31.4868094152175,-1147.52090159002,111.049008287948,48.8832006250374,8.29915539380542,55.5245041439738,2.56195433397035,49.5298988903918,"in_sample","ARTR_growth_1_17_4_WAIC.csv"
1212.47115962335,-348.024720955393,258.210858856283,-606.235579811676,149.569889531545,-497.594610486938,87.1268280829178,15.187313247528,31.8857990209619,43.5634140414589,8.03419744486462,19.6225348981913,"out_of_sample","ARTR_growth_1_17_4_WAIC.csv"
2350.38746500338,-1116.2876022687,58.9061302329888,-1175.19373250169,31.2925143806512,-1147.58011664935,110.886295818609,48.8480241468825,8.12420262606183,55.4431479093045,2.52940279451408,49.4848081972142,"in_sample","ARTR_growth_1_18_4_WAIC.csv"
1186.02529759688,-346.633294276195,246.379354522244,-593.012648798439,145.97752179257,-492.610816068765,84.6106034573041,14.7777126862725,30.7777807902666,42.305301728652,8.08880450709753,19.3670180684524,"out_of_sample","ARTR_growth_1_18_4_WAIC.csv"
2350.48262116502,-1116.1581087868,59.0832017957056,-1175.24131058251,31.3945599642725,-1147.55266875108,110.912683593853,48.899972339358,8.06912141526599,55.4563417969267,2.55225635559808,49.542088621887,"in_sample","ARTR_growth_1_19_4_WAIC.csv"
