climate_effects,Temperature,VWC,out_of_sample_lppd,out_of_sample_mse,ndiv,spp,vr,beta[1],beta[2],beta[3],beta[4],beta[5],beta[6],beta[7],beta[8]
NULL,NA,NA,-2221.1748678351782,0.29774976564205896,0,HECO,growth,-0.4258283633666259,0.9735251123203137,-0.2815260252087954,-0.08534444596047559,-0.050801923224781484,NA,NA,NA
C.T.1*C.VWC.1,C.T.sp.1,C.VWC.sp.1,-2232.1351120586855,0.29750329299753264,0,HECO,growth,-0.4206190442438752,0.9717237765387188,-0.2829798520368152,-0.08581866899145074,-0.051320141651062766,0.012370315178251047,-0.02697101541128366,0.06255361477431975
C.T.2*C.VWC.2,"C.T.sp.0, C.T.sp.1","C.VWC.sp.0, C.VWC.sp.1",-2236.429497031944,0.2970429995952822,0,HECO,growth,-0.422006898610364,0.9717071296038957,-0.2824923882244731,-0.08546713106733228,-0.05089103090579866,-0.00861056887306689,-0.025905362748134538,0.04884270781494405
C.T.3*C.VWC.3,"C.T.sp.l, C.T.sp.0, C.T.sp.1","C.VWC.sp.l, C.VWC.sp.0, C.VWC.sp.1",-2243.273696862519,0.2960053815143427,0,HECO,growth,-0.4198339077884093,0.9720059595837077,-0.2819876476719398,-0.08559438310290582,-0.05072732996496578,4.2779897095958255e-4,-0.015245258195327347,0.05779894581998557
C.T.4*C.VWC.4,"C.T.sp.1, C.T.su.1","C.VWC.sp.1, C.VWC.su.1",-2250.114291021666,0.2965635797669244,0,HECO,growth,-0.42282869739957496,0.9724917221269003,-0.28116392958438985,-0.08492927515601051,-0.050886331554507655,-0.0075163171711077415,-0.007231491104629815,0.05092886559602051
C.T.7*C.VWC.7,"C.T.sp.l, C.T.sp.0, C.T.sp.1, C.T.f.1, C.T.f.0, C.T.su.1, C.T.su.0","C.VWC.sp.l, C.VWC.sp.0, C.VWC.sp.1, C.VWC.f.1, C.VWC.f.0, C.VWC.su.1, C.VWC.su.0",-2268.2568502954337,0.29865901649121673,0,HECO,growth,-0.42390912006428705,0.9711268361139136,-0.2803064530558126,-0.08742392323474403,-0.05048013075460363,-0.05437674308021555,0.0060217783023304135,0.017060558041186114
C.T.5*C.VWC.5,"C.T.sp.1, C.T.f.1, C.T.su.1","C.VWC.sp.1, C.VWC.f.1, C.VWC.su.1",-2287.3229767742537,0.2930789007579178,0,HECO,growth,-0.4240541539293461,0.9722002886120132,-0.2812013742708269,-0.08536480654209708,-0.050630307899789936,-0.02562061076963604,4.069917254804936e-5,0.022591276087711738
C.T.6*C.VWC.6,"C.T.sp.l, C.T.sp.0, C.T.sp.1, C.T.su.1, C.T.su.0","C.VWC.sp.l, C.VWC.sp.0, C.VWC.sp.1, C.VWC.su.1, C.VWC.su.0",-2310.627713047899,0.2983333454440524,0,HECO,growth,-0.4193226291489789,0.9729553405742105,-0.28034205531681977,-0.08596182319795245,-0.05047120855639138,-0.048093420237427256,0.00943924329742516,0.008053655536281895
