"quad","year","obs.ARTR","obs.HECO","obs.POSE","obs.PSSP","pred.ARTR","pred.HECO","pred.POSE","pred.PSSP","pred.trt.ARTR","pred.trt.HECO","pred.trt.POSE","pred.trt.PSSP","Group","Treatment","GroupCode"
"Q21",2013,0.00249999999999986,0.15967249174053,2.07540697809441,0.0641162353162001,0,0.210572731207521,1.7800679246364,0.0495548242259858,0,0.210572731207521,1.7800679246364,0.0495548242259858,"P7E1","Control",6
"Q21",2014,0,0.196380190153345,1.14997166798387,0,0.00284952616944943,0.197320966233313,1.06826547153014,0.0687457822813297,0.00284952616944943,0.197320966233313,1.06826547153014,0.0687457822813297,"P7E1","Control",6
"Q21",2015,0.490939867034461,0.55496034362998,0.849552428670445,0,0,0.122823110789941,0.438349229038653,0,0,0.122823110789941,0.438349229038653,0,"P7E1","Control",6
"Q21",2016,2.0741573905885,0.3467864328879,0.6230203169512,0,0.535199411162868,0.560566690487988,0.404706005850733,0,0.535199411162868,0.560566690487988,0.404706005850733,0,"P7E1","Control",6
"Q22",2011,0,2.60129107078943,3.04816250956604,2.85037551410925,NA,NA,NA,NA,NA,NA,NA,NA,"P7E1","Control",6
"Q22",2012,0,2.6770946701031,3.60324781974155,1.94048468133137,0,1.98105352066454,3.28671568521418,2.30967892632476,0,1.98105352066454,3.28671568521418,2.30967892632476,"P7E1","Control",6
"Q22",2013,0,2.62196313626916,3.94077559412774,2.52875926334998,0,2.42422739937379,3.47537803632354,2.32793620855601,0,2.42422739937379,3.47537803632354,2.32793620855601,"P7E1","Control",6
"Q22",2014,0,5.5590581307339,3.69837954409053,3.93699931506477,0,2.77421385030453,2.03913516827675,2.28741342299912,0,2.77421385030453,2.03913516827675,2.28741342299912,"P7E1","Control",6
"Q22",2015,0,1.83270994194369,0.923235006675135,1.05361410234126,0,2.26148895814363,1.08405395791311,1.99959739448,0,2.26148895814363,1.08405395791311,1.99959739448,"P7E1","Control",6
"Q22",2016,0.0075,3.0429486422202,1.0120122671418,2.1705588060143,0,1.78664370778706,0.657691132052738,0.898262586555705,0,1.78664370778706,0.657691132052738,0.898262586555705,"P7E1","Control",6
"Q23",2011,0.65426453248835,2.85063737914029,6.53304399374298,1.84266132717715,NA,NA,NA,NA,NA,NA,NA,NA,"P10E1","Control",3
"Q23",2012,1.08168152524853,2.46002315981693,10.9682766773499,2.3489525814685,0.716419482763285,2.12881741327957,5.94844335446243,1.25133327454514,0.716419482763285,2.12881741327957,5.94844335446243,1.25133327454514,"P10E1","Control",3
"Q23",2013,0.634918383022435,2.13888841373658,10.1151264612604,1.49471202045523,1.118506690427,2.3907774996071,8.14673369050322,2.10707941715473,1.118506690427,2.3907774996071,8.14673369050322,2.10707941715473,"P10E1","Control",3
"Q23",2014,1.0220288958885,4.61368417819854,5.36704388908997,3.29830990570101,0.86396126664718,2.57078333533098,4.05829401290663,1.18320358282815,0.86396126664718,2.57078333533098,4.05829401290663,1.18320358282815,"P10E1","Control",3
"Q23",2015,0,2.97844441435743,0.175298199065805,0.855579132244835,1.48537469224109,2.01695161486718,1.04754669110449,1.30984812207245,1.48537469224109,2.01695161486718,1.04754669110449,1.30984812207245,"P10E1","Control",3
"Q23",2016,0.005,2.3257834124325,0.173865383001,0.5109726564766,0,2.44648563932742,0.179015061080541,0.595357080132763,0,2.44648563932742,0.179015061080541,0.595357080132763,"P10E1","Control",3
"Q24",2011,13.660704878039,0.261793130679045,1.0737630086281,0.58417445390927,NA,NA,NA,NA,NA,NA,NA,NA,"P10E1","Control",3
"Q24",2012,12.4931322689537,0.25818129575274,1.42174160895271,0.38259583474456,11.3210139229764,0.254453228413073,1.07749046532803,0.538499684426766,11.3210139229764,0.254453228413073,1.07749046532803,0.538499684426766,"P10E1","Control",3
"Q24",2013,11.2118941479884,0.359651097565835,2.19653900987903,0.83410974185734,11.9482869526874,0.258425728433935,1.32531210448576,0.542534942012836,11.9482869526874,0.258425728433935,1.32531210448576,0.542534942012836,"P10E1","Control",3
"Q24",2014,15.6852952373333,0.83553052720485,3.36930703244006,1.34903718349137,11.4147373546395,0.413362524016017,1.03601067669465,0.80838672987209,11.4147373546395,0.413362524016017,1.03601067669465,0.80838672987209,"P10E1","Control",3
"Q24",2015,9.54075761414188,0.18985076105784,1.69737258953161,0.534451307637185,13.8580325503648,0.438956420162718,0.502658412857762,0.763152086294434,13.8580325503648,0.438956420162718,0.502658412857762,0.763152086294434,"P10E1","Control",3
"Q24",2016,16.2857191915043,0.7887181419042,0.5144193146947,0.4693105525488,10.3410521076068,0.259771585664732,0.762781106954082,0.479227049701177,10.3410521076068,0.259771585664732,0.762781106954082,0.479227049701177,"P10E1","Control",3
"Q25",2011,8.28240482989501,0,0,0.169670711588785,NA,NA,NA,NA,NA,NA,NA,NA,"P10E1","Control",3
"Q25",2012,18.1515995001082,0,0,0.21013131767731,7.42255107655021,0,0,0.161251697036464,7.42255107655021,0,0,0.161251697036464,"P10E1","Control",3
"Q25",2013,20.9048482134242,0,0,0.626137021844209,16.9670669404224,0,0,0.286194773600182,16.9670669404224,0,0,0.286194773600182,"P10E1","Control",3
"Q25",2014,14.7156062253597,0,0,0.765636059882035,18.989015771261,0,0,0.574489807206845,18.989015771261,0,0,0.574489807206845,"P10E1","Control",3
"Q25",2015,15.5592182092477,0,0,0.623795790045645,12.1041161694844,0,0,0.423030665542011,12.1041161694844,0,0,0.423030665542011,"P10E1","Control",3
"Q25",2016,26.69158976244,0,0,1.0729638407622,19.4879011132582,0,0,0.425374729803697,19.4879011132582,0,0,0.425374729803697,"P10E1","Control",3
"Q26",2011,39.3295061905216,0,0.792470466202585,2.13515407392242,NA,NA,NA,NA,NA,NA,NA,NA,"P10E1","Control",3
"Q26",2012,37.1474281822242,0,1.19323985769714,1.80503482006704,30.950728559338,0,1.0483307375294,1.59132079331901,30.950728559338,0,1.0483307375294,1.59132079331901,"P10E1","Control",3
"Q26",2013,27.4886479036183,0,2.29102529383021,3.12428776469504,32.8598280231431,0,1.25459484516631,1.90102492711027,32.8598280231431,0,1.25459484516631,1.90102492711027,"P10E1","Control",3
"Q26",2014,19.9429002600254,0,1.99058734644512,3.77097512022318,21.9590144402933,0,1.30583173489741,2.53527796101857,21.9590144402933,0,1.30583173489741,2.53527796101857,"P10E1","Control",3
"Q26",2015,22.1557014709465,0,2.85258296735012,3.78554437490724,15.6785042580717,0,0.655688565331222,1.81540819621917,15.6785042580717,0,0.655688565331222,1.81540819621917,"P10E1","Control",3
"Q26",2016,26.9426536646506,0,1.1716950157719,3.2838119739019,27.8742878339169,0,1.44520226670359,2.33307799863012,27.8742878339169,0,1.44520226670359,2.33307799863012,"P10E1","Control",3
"Q3",2011,44.6081907482806,0,0.57042849415421,1.79228316066345,NA,NA,NA,NA,NA,NA,NA,NA,"E1","Control",1
"Q3",2012,47.865524345107,0,0.935734022211864,1.00149571482261,35.1366214235001,0,0.861969158804811,1.23755183660073,35.1366214235001,0,0.861969158804811,1.23755183660073,"E1","Control",1
"Q3",2013,44.0198289976377,0,1.15323653293519,1.87976439917734,42.6137817801821,0,0.993804953974067,1.05461139283591,42.6137817801821,0,0.993804953974067,1.05461139283591,"E1","Control",1
"Q3",2014,39.9143704404034,0.10108134398476,0.86368673457814,2.20141407329604,34.0943795794173,0,0.653479064491344,1.49325447416773,34.0943795794173,0,0.653479064491344,1.49325447416773,"E1","Control",1
"Q3",2015,37.5659148575097,0,0.272328451871005,1.47689888493248,27.6123230983603,0.0605579802845397,0.239294835726396,0.98442460035526,27.6123230983603,0.0605579802845397,0.239294835726396,0.98442460035526,"E1","Control",1
"Q3",2016,55.8114101596626,0.0025,0.2396268108432,1.4046914497345,52.2977643780498,0,0.194655517917851,0.950400174985931,52.2977643780498,0,0.194655517917851,0.950400174985931,"E1","Control",1
"Q4",2011,28.8636585312484,0.189569886237285,2.13957417393866,0.981434970804875,NA,NA,NA,NA,NA,NA,NA,NA,"E1","Control",1
"Q4",2012,25.7070886175749,0.285919110610475,3.76548511873121,0.74899225614585,23.5285703253705,0.241849755572879,2.56932115725172,0.862432370625149,23.5285703253705,0.241849755572879,2.56932115725172,0.862432370625149,"E1","Control",1
"Q4",2013,25.2004383301203,0.271651706599775,4.4750023843678,1.31359994508307,22.903742650927,0.305182788998528,3.51938760140637,0.869368399845601,22.903742650927,0.305182788998528,3.51938760140637,0.869368399845601,"E1","Control",1
"Q4",2014,21.5399111059837,0.39577445665466,1.57431907581036,1.67305409561624,22.2464939835228,0.352105563991673,2.20870380850621,1.21448905954367,22.2464939835228,0.352105563991673,2.20870380850621,1.21448905954367,"E1","Control",1
"Q4",2015,22.6576964237267,0.26363303185654,1.36770748749497,1.5776848645219,19.4974900587747,0.23361049040874,0.490154052091564,0.916846616304629,19.4974900587747,0.23361049040874,0.490154052091564,0.916846616304629,"E1","Control",1
"Q4",2016,26.7387226289001,0.4417137559268,0.6606332314213,1.2166414978947,27.4231334782776,0.342926237721384,0.662458510375275,1.12221395037689,27.4231334782776,0.342926237721384,0.662458510375275,1.12221395037689,"E1","Control",1
"Q47",2011,0,0,2.44835187344707,1.0482953510359,NA,NA,NA,NA,NA,NA,NA,NA,"E1","No_shrub",1
"Q47",2012,0,0,3.71435369421009,2.38847307500474,0,0,2.64669765788266,0.913709203169341,0,0,3.62526116862842,1.23841263679077,"E1","No_shrub",1
"Q47",2013,0,0,5.76000219068372,3.07514303598647,0,0,3.41620028051338,2.60119921299447,0,0,4.68258739301705,3.6131921885565,"E1","No_shrub",1
"Q47",2014,0,0,4.6945183791209,5.8711778097508,0,0,2.64369993348592,2.53433979634046,0,0,3.64726339880809,3.53112028161409,"E1","No_shrub",1
"Q47",2015,0,0,4.31628680295096,4.60619952176464,0,0,1.00894592339335,2.39534530187193,0,0,1.38410444107867,3.34669328894919,"E1","No_shrub",1
"Q47",2016,0,0,4.6268837453864,3.3714111693301,0,0,1.71565367457149,2.51188656162694,0,0,2.36805774268486,3.50655076734315,"E1","No_shrub",1
"Q48",2011,6.70070642279762,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"E1","No_grass",1
"Q48",2012,8.74753889832204,0,0,0,6.06761864152578,0,0,0,8.19580173406056,0,0,0,"E1","No_grass",1
"Q48",2013,12.9387616226017,0,0,0,8.53262958709302,0,0,0,11.8757352268816,0,0,0,"E1","No_grass",1
"Q48",2014,13.1984944573789,0,0,0,11.8286343600618,0,0,0,15.8415286937932,0,0,0,"E1","No_grass",1
"Q48",2015,17.9355627903912,0,0,0,11.0845907739106,0,0,0,15.4948452404718,0,0,0,"E1","No_grass",1
"Q48",2016,17.7894038066606,0,0,0,22.4998864388641,0,0,0,30.3507005343443,0,0,0,"E1","No_grass",1
"Q49",2011,13.5525917078945,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"E1","No_grass",1
"Q49",2012,3.98182907835076,0,0,0,9.37213724487284,0,0,0,12.90468171274,0,0,0,"E1","No_grass",1
"Q49",2013,NA,NA,NA,NA,4.07479865805233,0,0,0,5.4575239461753,0,0,0,"E1","No_grass",1
"Q49",2014,0.0025,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"E1","No_grass",1
"Q49",2015,NA,NA,NA,NA,0.00500447721108072,0,0,0,0.000712232560623587,0,0,0,"E1","No_grass",1
"Q49",2016,0.4407355501353,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"E1","No_grass",1
"Q5",2011,0,0,0.0155690345545901,2.03916037150909,NA,NA,NA,NA,NA,NA,NA,NA,"E1","Control",1
"Q5",2012,0,0,0.174249503275015,2.55579730067008,0,0,0.0322774295383501,1.47513631766439,0,0,0.0322774295383501,1.47513631766439,"E1","Control",1
"Q5",2013,0,0,0.6726705133295,3.21621492431811,0,0,0.187708694340918,2.41822768477526,0,0,0.187708694340918,2.41822768477526,"E1","Control",1
"Q5",2014,0,0,0.00250000000000007,4.4590407483627,0,0,0.326383793639428,2.54690892813728,0,0,0.326383793639428,2.54690892813728,"E1","Control",1
"Q5",2015,0,0,0.0814897606197003,5.98866242064644,0,0,0.00239140962905658,1.7495508418442,0,0,0.00239140962905658,1.7495508418442,"E1","Control",1
"Q5",2016,0,0,0.0629271330745,4.1981101993726,0,0,0.073804631831858,2.75511474859683,0,0,0.073804631831858,2.75511474859683,"E1","Control",1
"Q50",2011,0,0,0.0580588921415949,0.20314748328677,NA,NA,NA,NA,NA,NA,NA,NA,"E1","No_shrub",1
"Q50",2012,0,0.0025,0.0708234556502202,0.53645755107934,0,0,0.0977124120851878,0.171780928844045,0,0,0.123209758961714,0.240639003896317,"E1","No_shrub",1
"Q50",2013,0,0,0.23976162528042,1.14974107981562,0,0.000761486496129487,0.0791822457784236,0.53476939375246,0,0.00126779977387766,0.10114853333424,0.748171109495934,"E1","No_shrub",1
"Q50",2014,0,0,0,0.51868075167871,0,0,0.150046528619442,0.876263011677608,0,0,0.199845995409362,1.2280682672387,"E1","No_shrub",1
"Q50",2015,0,0,0,1.48428484750643,0,0,0,0.26930074224997,0,0,0,0.365826445604177,"E1","No_shrub",1
"Q50",2016,0,0,0.0025,0.8094919527732,0,0,0,0.717641577897539,0,0,0,1.01317296410921,"E1","No_shrub",1
"Q51",2011,80.8690163588692,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"E1","No_grass",1
"Q51",2012,72.4176910653223,0,0,0,58.4799832874479,0,0,0,84.6783322491237,0,0,0,"E1","No_grass",1
"Q51",2013,57.9531971942519,0,0,0,61.5920621139677,0,0,0,89.5248075908276,0,0,0,"E1","No_grass",1
"Q51",2014,64.7848159780405,0,0,0,40.5457773868012,0,0,0,58.3487831643366,0,0,0,"E1","No_grass",1
"Q51",2015,64.4047727736583,0,0,0,33.3761526428873,0,0,0,48.2224527960629,0,0,0,"E1","No_grass",1
"Q51",2016,70.7155749411641,0,0,0,76.5547019556996,0,0,0,108.471063525644,0,0,0,"E1","No_grass",1
"Q52",2011,0,0.312971689096005,4.45816308932374,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,"E1","No_shrub",1
"Q52",2012,0,0.230626680661035,5.44286114326707,0.0125,0,0.371351850380125,4.3009651887242,0.00130244986001297,0,0.286253869801074,5.89494111891329,0.00115079502299189,"E1","No_shrub",1
"Q52",2013,0,1.07447963021638,9.3060332631995,0,0,0.251338101550229,4.7211488012203,0.0134845573490261,0,0.201392785405131,6.39256217884069,0.0139849497244933,"E1","No_shrub",1
"Q52",2014,0,2.35603407988126,6.5095996909269,0,0,1.20919396246744,3.89103040518164,0,0,0.920842142617489,5.34173305273431,0,"E1","No_shrub",1
"Q52",2015,0,1.17184681643362,0.550896058085805,0.095301630147605,0,1.0236386203579,1.21173249322754,0,0,0.782208986761714,1.6610479869735,0,"E1","No_shrub",1
"Q52",2016,0,1.3696725797922,0.0324669774726,0.1309112672183,0,1.1535122523949,0.376192241400455,0.0889509161516582,0,0.867425962514986,0.473663002361606,0.124152588042138,"E1","No_shrub",1
"Q53",2011,0,0.012134134008155,0.188351293419305,1.57576153245189,NA,NA,NA,NA,NA,NA,NA,NA,"E1","No_shrub",1
"Q53",2012,0,0.053320717768155,0.347155861592925,1.98753188589701,0,0.0225967897417335,0.245982105273679,1.18010364220855,0,0.018396226629591,0.322802372298023,1.62301866099326,"E1","No_shrub",1
"Q53",2013,0,0.1700545096028,0.35112016809413,2.57625416351585,0,0.0547113691310947,0.347865297682899,1.97637607264416,0,0.0441663864941617,0.45966244594051,2.73075004327583,"E1","No_shrub",1
"Q53",2014,0,0.079637263467,0.14960334966931,3.52859851871923,0,0.202109645133448,0.216494686604628,2.14363692981501,0,0.153435317476422,0.287979820347904,2.98119925826238,"E1","No_shrub",1
"Q53",2015,0,0.23603110474302,0.0882553502700748,2.84361282044466,0,0.0566919537578241,0.0564540038778157,1.6493573287914,0,0.0438235809285931,0.0704210919498699,2.30117612494282,"E1","No_shrub",1
"Q53",2016,0,0.2208781519705,0.1410188780703,3.629648322945,0,0.227845190744162,0.0758919573708341,1.56624922659946,0,0.169470247965233,0.0888214188464393,2.18223195530764,"E1","No_shrub",1
"Q54",2011,0,0.615668795410925,2.68635577368596,0.39819620212144,NA,NA,NA,NA,NA,NA,NA,NA,"E1","No_shrub",1
"Q54",2012,0,0.52387540742236,4.42492442335898,1.98670245041796,0,0.565610547117833,2.77965700944007,0.316136340272734,0,0.438331239868222,3.75951217348817,0.426966017606698,"E1","No_shrub",1
"Q54",2013,0,0.94605085604702,5.65326146907068,4.2996923153221,0,0.550586521084613,3.93978513459021,1.97424295320895,0,0.429847151690901,5.32814704665475,2.7468893574666,"E1","No_shrub",1
"Q54",2014,0,0.774429819191425,3.80426848893973,3.23253807367606,0,1.12069455315028,2.64097378797555,3.35922825722085,0,0.855972190219809,3.57938148434463,4.69497823931929,"E1","No_shrub",1
"Q54",2015,0,1.26248105277957,3.46507854997153,4.36845095689354,0,0.46408784776766,0.969016607898275,1.37846190326477,0,0.359211783516706,1.28989415936562,1.92555464010108,"E1","No_shrub",1
"Q54",2016,0,1.3501773441902,2.7098303902809,2.5006376845103,0,1.2827710506424,1.63041239868963,2.1288874953318,0,0.974286893872528,2.20699323448352,2.97364534415171,"E1","No_shrub",1
"Q55",2011,16.8453457262591,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"E1","No_grass",1
"Q55",2012,15.262877721785,0,0,0,14.0507910120002,0,0,0,19.6788323073674,0,0,0,"E1","No_grass",1
"Q55",2013,11.9999251561206,0,0,0,14.3389962047789,0,0,0,20.3141745007716,0,0,0,"E1","No_grass",1
"Q55",2014,5.18643245445502,0,0,0,11.1200128506409,0,0,0,14.8111695866337,0,0,0,"E1","No_grass",1
"Q55",2015,6.09931625260926,0,0,0,5.41632367177693,0,0,0,7.22569904820573,0,0,0,"E1","No_grass",1
"Q55",2016,14.5186125106109,0,0,0,7.22772238336836,0,0,0,8.98652749385479,0,0,0,"E1","No_grass",1
"Q56",2011,0,0.0025,0,3.39036860019185,NA,NA,NA,NA,NA,NA,NA,NA,"E1","No_shrub",1
"Q56",2012,0,0,0.0025,3.01951123694904,0,0.00406792772285819,0,1.74341227315129,0,0.00505910290911008,0,2.4265128989116,"E1","No_shrub",1
"Q56",2013,0,0,0.0025,3.54579018710039,0,0,0.00201058934188914,2.40701732666883,0,0,0.00165276110880078,3.35183125319747,"E1","No_shrub",1
"Q56",2014,0,0,0,3.64338740410273,0,0,0.00108675570932542,2.43472405260523,0,0,0.000904325117305879,3.39733927812081,"E1","No_shrub",1
"Q56",2015,0,0,0,3.65259549818479,0,0,0,1.2965846361584,0,0,0,1.81320647053076,"E1","No_shrub",1
"Q56",2016,0,0,0,3.0892460833116,0,0,0,1.6127372688499,0,0,0,2.25734181387762,"E1","No_shrub",1
"Q57",2011,21.4330503586445,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"E1","No_grass",1
"Q57",2012,15.8662428589413,0,0,0,16.374260715288,0,0,0,22.5940938368903,0,0,0,"E1","No_grass",1
"Q57",2013,20.6723480709766,0,0,0,14.852137673222,0,0,0,21.0538222291205,0,0,0,"E1","No_grass",1
"Q57",2014,20.2484998817894,0,0,0,17.7706057089492,0,0,0,23.4177134729231,0,0,0,"E1","No_grass",1
"Q57",2015,19.0488817511949,0,0,0,16.4529538392477,0,0,0,22.6936096205142,0,0,0,"E1","No_grass",1
"Q57",2016,12.7343639418915,0,0,0,21.8450189790099,0,0,0,28.4116282172713,0,0,0,"E1","No_grass",1
"Q58",2011,28.5484142691599,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"E1","No_grass",1
"Q58",2012,24.5279900732399,0,0,0,22.1080092005179,0,0,0,25.7201717240329,0,0,0,"E1","No_grass",1
"Q58",2013,33.1912781666973,0,0,0,22.5797344191055,0,0,0,28.240351986774,0,0,0,"E1","No_grass",1
"Q58",2014,32.3783134916384,0,0,0,30.3187718028063,0,0,0,39.3691410393925,0,0,0,"E1","No_grass",1
"Q58",2015,39.4718920227389,0,0,0,28.5120963404551,0,0,0,39.0715822512234,0,0,0,"E1","No_grass",1
"Q58",2016,54.8166633921678,0,0,0,46.8405729144697,0,0,0,60.7948833852296,0,0,0,"E1","No_grass",1
"Q59",2011,0,0,0.0025,0.70792270993702,NA,NA,NA,NA,NA,NA,NA,NA,"E1","No_shrub",1
"Q59",2012,0,0,0.005,1.29791677979339,0,0,0.00562310597424923,0.61461502075748,0,0,0.00561060385974144,0.849389237867983,"E1","No_shrub",1
"Q59",2013,0,0,0.00499999999999998,1.69049166204514,0,0,0.00395837820896684,1.40009121812119,0,0,0.0032775706580595,1.95306738215278,"E1","No_shrub",1
"Q59",2014,0,0,0,2.84271857028486,0,0,0.0015409772343877,1.29678991977761,0,0,0.00124102853823193,1.81437084513075,"E1","No_shrub",1
"Q59",2015,0,0,0,2.15771742604448,0,0,0,1.22911378510002,0,0,0,1.71388629001837,"E1","No_shrub",1
"Q59",2016,0,0,0.0260094360342,1.6676173329315,0,0,0,1.29419587749158,0,0,0,1.81714449525244,"E1","No_shrub",1
"Q6",2011,0,0,2.41541561997991,0.722633585592785,NA,NA,NA,NA,NA,NA,NA,NA,"E1","Control",1
"Q6",2012,0,0,4.52629635947308,2.0648833725746,0,0,2.58318611592672,0.549065218441318,0,0,2.58318611592672,0.549065218441318,"E1","Control",1
"Q6",2013,0,0,5.01049859052271,1.88814105975476,0,0,3.65931704689991,1.85189499308186,0,0,3.65931704689991,1.85189499308186,"E1","Control",1
"Q6",2014,0,0,3.21672351271249,1.46029243808499,0,0,2.08820918942908,1.50206250072972,0,0,2.08820918942908,1.50206250072972,"E1","Control",1
"Q6",2015,0,0,4.02832341686593,1.42991391555938,0,0,0.761496709364975,0.640129025254779,0,0,0.761496709364975,0.640129025254779,"E1","Control",1
"Q6",2016,0,0,3.8375393437185,1.7948767283883,0,0,1.60210565589683,0.851081804437182,0,0,1.60210565589683,0.851081804437182,"E1","Control",1
"Q60",2011,22.2308203865415,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"E1","No_grass",1
"Q60",2012,17.5576422800885,0,0,0,18.4994327256054,0,0,0,23.928767374585,0,0,0,"E1","No_grass",1
"Q60",2013,24.2910789937103,0,0,0,16.1369037101607,0,0,0,22.9868675198359,0,0,0,"E1","No_grass",1
"Q60",2014,15.1502447332564,0,0,0,19.6207929569281,0,0,0,27.2312434470809,0,0,0,"E1","No_grass",1
