"mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"intcpt.yr[4,4]",0.7967109275,0.427304731189181,-0.0579915,0.51115,0.7858,1.091,1.62205,1.00053729526342,2000
"intcpt.yr[5,1]",-0.654130891505,0.579017744029216,-1.80715,-1.04025,-0.64615,-0.28075,0.507494999999999,1.00421867629609,1900
"intcpt.yr[5,2]",3.1291845,0.512790834239059,2.12,2.79574996646296,3.14,3.471,4.11209995260817,1.01461785059525,110
"intcpt.yr[5,3]",2.237235,0.363957541920978,1.55094996854196,1.994,2.227,2.47524996213014,2.99304998371916,1.00163456627773,1300
"intcpt.yr[5,4]",2.5043795,0.347506707756437,1.79994997289684,2.28,2.50949995018928,2.733,3.1751498619827,1.00155876719912,2000
"intcpt.yr[6,1]",-0.43720420206,0.569605543080892,-1.54105,-0.833625,-0.43205,-0.07132,0.673104999999999,1.00168790681904,2000
"intcpt.yr[6,2]",2.7148915,0.520510703467241,1.726,2.341,2.717,3.06424996940856,3.7660999482571,1.01128935929342,140
"intcpt.yr[6,3]",1.234245795,0.391069164650754,0.488889996009305,0.967849996125166,1.22949989833265,1.49324993723149,2.032,1.00350896111499,2000
"intcpt.yr[6,4]",1.5957098,0.355781619303579,0.899797499864543,1.35774993093498,1.60349992204552,1.83424994889848,2.28029923291983,1.0011341286874,2000
"intcpt.yr[7,1]",0.932815836,0.410667928657831,0.1537075,0.634775,0.93475,1.212,1.761075,1.00680566775969,510
"intcpt.yr[7,2]",2.62105075,0.430058525920945,1.79097499319264,2.32374995964994,2.626,2.92449987180217,3.44804998586676,1.00941199496155,170
"intcpt.yr[7,3]",3.132228,0.309900198584224,2.54882476529252,2.92,3.1319998403576,3.34624997198635,3.734,1.00512144054576,330
"intcpt.yr[7,4]",1.055133005,0.319389622055975,0.4268625,0.836375,1.069,1.27525,1.660075,1.00053880112529,2000
"intcpt.yr[8,1]",1.4218088,0.438530843411124,0.603861885932035,1.122,1.411,1.71224994525814,2.31312486845889,1.00510953249278,1300
"intcpt.yr[8,2]",4.6297285,0.404186023952745,3.8799499874313,4.34674997843051,4.631,4.90749992359672,5.45004999105721,1.01360457224603,120
"intcpt.yr[8,3]",1.5876628,0.357441171595741,0.918689997876827,1.32974992948035,1.59449992160552,1.825,2.302,1.0104743971864,150
"intcpt.yr[8,4]",4.434691,0.288479385219895,3.88997499686644,4.234,4.43849997183733,4.622,5.0082248031108,1.00556340617079,880
"intcpt.yr[9,1]",-0.176730863315,0.469933067518736,-1.087025,-0.486,-0.1876,0.1412,0.721402499999999,1.00266910989867,1100
"intcpt.yr[9,2]",3.038762,0.414679698058623,2.25097499458416,2.75874996601311,3.019,3.32,3.85924968471758,1.00602860723777,270
"intcpt.yr[9,3]",2.0500801,0.348062669263536,1.39694996507087,1.81174994824493,2.036,2.276,2.748,1.00186101532556,1300
"intcpt.yr[9,4]",1.336855,0.324009389427558,0.67550976538441,1.12274991647486,1.344,1.558,1.95802499377763,1.00234422438711,810
"intcpt.yr[10,1]",1.30323888,0.443246480681419,0.466645,0.9929,1.294,1.582,2.2172,1.00297603900512,810
"intcpt.yr[10,2]",3.492265,0.456445700071275,2.55497499522871,3.193,3.4984999642704,3.79,4.39914990035089,1.00934956792054,170
"intcpt.yr[10,3]",2.2392645,0.329508127885977,1.60497499240343,2.02349981461645,2.238,2.461,2.90202499580126,1.00444461115588,380
"intcpt.yr[10,4]",1.8487734,0.303845697956254,1.25597499029149,1.647,1.848,2.05,2.451,1.00128090095322,2000
"intcpt.yr[11,1]",0.2187201609,0.476171983981054,-0.676905,-0.105775,0.21295,0.5425,1.126125,1.00497345592284,1200
"intcpt.yr[11,2]",2.38244525,0.476578198438673,1.4769749917448,2.067,2.381,2.69824996525955,3.32817482080473,1.00998134406213,160
"intcpt.yr[11,3]",1.21828374,0.366047156051565,0.49742226360891,0.97817499904155,1.20849906909356,1.47324993637957,1.91507494278094,1.00417879251241,500
"intcpt.yr[11,4]",0.67147270085,0.364233460595946,-0.03448425,0.428525,0.68105,0.919425,1.36505,1.0010407733504,2000
"intcpt.yr[12,1]",-1.24727875,0.564060549585181,-2.3053,-1.614,-1.253,-0.890225,-0.0597842500000003,1.00373260540138,2000
"intcpt.yr[12,2]",2.14178235,0.492601495227154,1.164,1.826,2.151,2.476,3.09212490156419,1.01746193231082,110
"intcpt.yr[12,3]",1.54686645,0.361379887418922,0.880939920174627,1.29374992751755,1.544,1.78549979005317,2.25402499459452,1.00446268046878,380
"intcpt.yr[12,4]",0.7790934845,0.361742519140753,0.067748,0.54545,0.77955,1.02,1.4792,1.00445668104609,760
"intcpt.yr[13,1]",0.219608635685,0.448087741224717,-0.6602075,-0.0809825,0.2186,0.50925,1.099075,1.00181640832208,2000
"intcpt.yr[13,2]",3.3351925,0.484918645228243,2.4049249543544,3.015,3.32349996238905,3.66224997440331,4.3010499886689,1.02694370476801,64
"intcpt.yr[13,3]",3.7047565,0.312015368215656,3.11292496474233,3.5,3.698,3.89924997595897,4.34409995513769,1.00122899490834,2000
"intcpt.yr[13,4]",3.103127,0.311395795639201,2.4948498238694,2.89,3.103,3.3142499717159,3.69402499670132,1.00243770962919,770
"intcpt.yr[14,1]",2.1393066,0.449450071108738,1.27887476116189,1.83074994878215,2.13249994138335,2.43224996146072,3.0662246786419,1.00925125048302,340
"intcpt.yr[14,2]",2.3849437,0.450066929712593,1.48494996714258,2.0867499550665,2.382,2.675,3.29822470120753,1.02019012430672,99
"intcpt.yr[14,3]",3.9433925,0.299323610421276,3.394,3.742,3.93749996825397,4.145,4.54702499732005,1.00672777326548,250
"intcpt.yr[14,4]",3.3494175,0.286356893279897,2.76694998237325,3.16574997038305,3.35549996274773,3.54624997356611,3.90404998751702,1.00203384553522,2000
"intcpt.yr[15,1]",-0.3557075237,0.545441194252803,-1.3811,-0.72255,-0.36935,0.00226575,0.73359,1.00754240274467,230
"intcpt.yr[15,2]",2.4663854,0.480988550913527,1.529,2.145,2.47149994942343,2.767,3.43702499645471,1.01128379586768,170
"intcpt.yr[15,3]",2.0405845,0.333405987702783,1.42482457956081,1.817,2.028,2.25024995834413,2.72704998213184,1.00736843332593,220
"intcpt.yr[15,4]",1.74852465,0.343290406884764,1.08584959451896,1.52274993842027,1.746,1.98524995278466,2.43702499500032,1.00450231810894,2000
"intcpt.yr[16,1]",-2.01238578,0.774285243975443,-3.585175,-2.51625,-1.994,-1.49075,-0.5622725,1.00339566780261,2000
"intcpt.yr[16,2]",2.1121342,0.473274018512172,1.18982449620983,1.81174994824493,2.104,2.413,3.0621249006008,1.00714433641401,230
"intcpt.yr[16,3]",1.43783595,0.364768982258369,0.72595,1.18675,1.447,1.67225,2.144125,1.00263679202482,700
"intcpt.yr[16,4]",0.03747432295,0.466391785752083,-0.9150075,-0.269575,0.055155,0.351525,0.899707499999999,1.000769581747,2000
"intcpt.yr[17,1]",-1.112204287,0.522140386161859,-2.148025,-1.45925,-1.117,-0.772425,-0.0985407500000001,1.00469351618918,2000
"intcpt.yr[17,2]",2.1811553,0.445488291743959,1.35192491875148,1.8864998011489,2.1804999426737,2.487,3.06429942869185,1.01724747264333,97
"intcpt.yr[17,3]",1.65280955,0.344615300888688,0.972744516432997,1.42174993404467,1.649,1.88424995025426,2.35214981376932,1.00412068151123,420
"intcpt.yr[17,4]",1.92512855,0.319368160186278,1.30577424066676,1.711,1.925,2.14224995624441,2.53204998075645,1.0007278534737,2000
"intcpt.yr[18,1]",-2.47220695,0.791520996057778,-4.1023,-2.9675,-2.4555,-1.92475,-0.997225000000002,1.00478483796343,910
"intcpt.yr[18,2]",2.30052965,0.463537185322781,1.40692492193197,1.981,2.306,2.6,3.24004998495982,1.01440345051791,120
"intcpt.yr[18,3]",2.0485235,0.346556004102858,1.38789985924297,1.81,2.046,2.274,2.787,1.00614881186913,270
"intcpt.yr[18,4]",1.260318245,0.360064477926249,0.539194999095662,1.01749963120791,1.26299960411712,1.513,1.94302499372961,1.00051372480068,2000
"intcpt.yr[19,1]",2.1375417,0.463485005891726,1.282,1.83174994881012,2.12149946971476,2.43424996149238,3.11724960982289,1.00877570800149,1000
"intcpt.yr[19,2]",3.2636895,0.455861147480942,2.38697499489281,2.958,3.24499984591679,3.577,4.17604998832983,1.01683392311834,97
"intcpt.yr[19,3]",2.2448975,0.340006687092157,1.60897499242232,2.008,2.24,2.45724996185277,2.947,1.00239519830773,790
"intcpt.yr[19,4]",1.7192799,0.33525892342913,1.06,1.49474993726649,1.727,1.941,2.37807495391233,1.00067663383539,2000
"intcpt.yr[20,1]",-0.10613181863,0.533201298297167,-1.139075,-0.4534,-0.1083,0.227325,0.95922,1.00270703420735,2000
"intcpt.yr[20,2]",1.454725978,0.549326150700356,0.3832925,1.0985,1.4345,1.813,2.565125,1.01232927431136,130
"intcpt.yr[20,3]",1.97818835,0.366169815681516,1.303,1.734,1.9674999364676,2.22224995781935,2.74002499555308,1.00395627098478,2000
"intcpt.yr[20,4]",1.35768855,0.362147272483697,0.668242403309406,1.11074991557223,1.365,1.599,2.077,1.01273226143617,490
"intcpt.yr[21,1]",-0.866322948,0.564123763116703,-1.94805,-1.234,-0.8808,-0.479475,0.249027499999999,1.00539509816709,350
"intcpt.yr[21,2]",1.733919925,0.507717358426978,0.7636525,1.396,1.74,2.067,2.72115,1.0067142115149,240
"intcpt.yr[21,3]",2.0030131,0.359620828677371,1.329,1.754,1.989,2.243,2.71304998203968,1.0019150257848,1100
"intcpt.yr[21,4]",1.1446780246,0.370812182803546,0.435575,0.900925,1.1335,1.391,1.871175,1.00261641065323,2000
"intcpt.yr[22,1]",-1.12836223,0.740096327748448,-2.60805,-1.6205,-1.14,-0.642375,0.3689825,1.00221657556322,2000
"intcpt.yr[22,2]",1.9585213,0.572138158815418,0.819456090051569,1.571,1.962,2.33149983920531,3.11207496477573,1.00576758806905,290
"intcpt.yr[22,3]",3.657094,0.375892992665423,2.93297499584376,3.41474997254289,3.64899986297616,3.90924997602046,4.414,1.00055883165177,2000
"intcpt.yr[22,4]",1.884874,0.400111008463335,1.074,1.622,1.883,2.152,2.67107495896426,1.00050435379171,2000
"intcpt.yr[23,1]",-2.42176274,1.05097315085049,-4.56925,-3.09025,-2.37,-1.6635,-0.581697500000001,1.00299506375695,1200
"intcpt.yr[23,2]",1.324348939,0.625362927021472,0.080595,0.912625,1.3185,1.74225,2.5681,1.00875128457747,180
"intcpt.yr[23,3]",3.4096425,0.405629139970672,2.65697499541192,3.122,3.409,3.68124997453541,4.21902499711173,1.00153289998121,1500
"intcpt.yr[23,4]",0.13754278605,0.533023850950707,-0.96637,-0.2064,0.1388,0.501375,1.12505,1.0013896727353,2000
"intcpt.yr[24,1]",-3.25860553,1.37270977960818,-6.316225,-4.085,-3.1465,-2.27975,-0.914042500000001,1.00085884171884,2000
"intcpt.yr[24,2]",1.699355815,0.577252390236327,0.596585,1.308,1.6895,2.086,2.87705,1.00988664703975,160
"intcpt.yr[24,3]",2.9944785,0.394966526197041,2.28894997869023,2.71749986197165,2.99249995822891,3.25,3.79542407461532,1.00438810391679,390
"intcpt.yr[24,4]",0.937812345325,0.455263989943649,0.03489425,0.64195,0.9498,1.24825,1.815025,1.00332500613715,1100
"intcpt.yr[25,1]",-3.27694125,1.32127140528487,-6.128675,-4.0795,-3.162,-2.3385,-1.04975,1.00539390353671,310
"intcpt.yr[25,2]",0.737423504,0.693534054528249,-0.6250525,0.278275,0.74965,1.199,2.115075,1.00743641549874,220
"intcpt.yr[25,3]",2.5694605,0.412799778668042,1.80077445005702,2.279,2.565,2.84124996700783,3.40002499641614,1.00074269743825,2000
"intcpt.yr[25,4]",1.16348893,0.442689348056508,0.2543,0.8768,1.173,1.4455,2.00605,1.00421028328646,2000
"intcpt.yr[26,1]",-2.217512355,1.03589435282802,-4.386125,-2.84625,-2.17,-1.538,-0.281990000000002,1.00071181838044,2000
"intcpt.yr[26,2]",2.0284003,0.578959800223684,0.926517637680379,1.652,2.023,2.418,3.22504998488989,1.00752726961653,300
"intcpt.yr[26,3]",1.97525795,0.436147654797306,1.18197498968334,1.668,1.96349993633817,2.272,2.8260499827575,1.00811066699252,240
"intcpt.yr[26,4]",1.93342835,0.40892069907299,1.11989982548241,1.646,1.94049993558361,2.208,2.71902499551874,1.00070099571439,2000
"intcpt.yr[27,1]",-2.98493525,0.99035918265434,-5.010175,-3.60925,-2.918,-2.26625,-1.1798,1.00255428215778,2000
"intcpt.yr[27,2]",2.8390825,0.489503027877153,1.926,2.495,2.82549995576004,3.17724997049645,3.81802499680843,1.0134054034067,120
"intcpt.yr[27,3]",2.078102,0.349786228715339,1.4148245765798,1.83074994878215,2.068,2.311,2.76014984125975,1.00876178517514,180
"intcpt.yr[27,4]",1.34553033,0.363724219680079,0.631560741637855,1.10549966058222,1.34349990695943,1.59524994124406,2.04702499404808,1.01832419087622,730
"intcpt.yr[28,1]",-2.8213627,0.978219545346626,-4.9207,-3.43425,-2.759,-2.169,-1.0697,1.00138931819011,1700
"intcpt.yr[28,2]",1.3248373005,0.622570282341828,0.0887115,0.914225,1.327,1.7485,2.50335,1.00618358578174,270
"intcpt.yr[28,3]",1.48093945,0.406743680577268,0.701279988869439,1.20974992248329,1.47249991511035,1.74524994629302,2.31704997897181,1.00311155684883,580
"intcpt.yr[28,4]",0.81192304535,0.411555893516555,9.53625000000014e-05,0.530575,0.81515,1.08125,1.613025,1.00309921958579,670
"intcpt.yr[29,1]",-3.5413479,1.33791408692696,-6.535425,-4.3865,-3.412,-2.61175,-1.285525,1.00052785363981,2000
"intcpt.yr[29,2]",2.15801068,0.600191693744055,0.961167478552609,1.75474994656343,2.15399907149469,2.575,3.36207496739348,1.01001079518277,210
"intcpt.yr[29,3]",0.10822321965,0.50689227761599,-0.8729425,-0.22425,0.1085,0.442175,1.10005,1.00059271558555,2000
"intcpt.yr[29,4]",2.00498315,0.365627368597335,1.29494996231689,1.752,2.0084999377645,2.254,2.70304998197326,1.00561716712055,1600
"intcpt.yr[30,1]",-2.291943495,0.909767669588533,-4.238125,-2.876,-2.24,-1.653,-0.619605000000001,1.00418333856606,410
"intcpt.yr[30,2]",2.2012097,0.57447655110526,1.07869836148598,1.802,2.202,2.57824996364283,3.37509994226726,1.00817170685584,200
"intcpt.yr[30,3]",1.5186247,0.404706197967423,0.763754948220908,1.242,1.50749991708126,1.78749979028799,2.30814981022506,1.00350434662915,500
"intcpt.yr[30,4]",1.7587032,0.409672072935698,0.929057072128382,1.48474993684388,1.75949992895709,2.04624995419194,2.5170749564555,1.00526865999275,2000
"intcpt.mu[1]",-1.0138728795,0.555126279553626,-2.0891,-1.36925,-1.0175,-0.656425,0.073988999999999,1.00411349130072,670
"intcpt.mu[2]",2.210346,0.41569632071926,1.4006987402144,1.913,2.22949994393362,2.48324996225212,3.00512489871742,1.01780016020572,100
"intcpt.mu[3]",2.16016785,0.307839012797725,1.57297499224882,1.94174995171052,2.155,2.36924996043608,2.77312489025377,1.00271341945774,2000
"intcpt.mu[4]",1.6742156,0.312676553150512,1.03692489402425,1.47274993632916,1.681,1.89024995041213,2.26609991404515,1.00168539288009,1300
"intcpt.tau[1]",0.33429518,0.119388620704171,0.154194996835819,0.24597499618812,0.317849964605944,0.399774978899655,0.620502499803607,1.00426582484973,2000
"intcpt.tau[2]",1.09272835,0.379824953812999,0.512232325968464,0.823449959003946,1.045,1.293,2.00524939413313,1.0011074775133,2000
"intcpt.tau[3]",1.29300275,0.38537386908939,0.677692498381002,1.02,1.24149989931534,1.51324993806089,2.16417472462162,1.00050614446014,2000
"intcpt.tau[4]",0.990747,0.296905237173295,0.511885761493491,0.782274998801521,0.943249988073151,1.172,1.65012481570847,1.00050017845792,2000
"intcpt.gr[1,1]",-0.39350952655,0.263607359299648,-0.9155075,-0.5573,-0.38925,-0.226375,0.108992499999999,1.01309704482533,190
"intcpt.gr[1,2]",-0.11752229832,0.263961059782677,-0.6190375,-0.2928,-0.1209,0.0547225,0.4312,1.00464756618735,360
"intcpt.gr[1,3]",-0.23967457271,0.212867445957058,-0.66764,-0.3803,-0.238,-0.107175,0.1836625,1.01904063287746,83
"intcpt.gr[1,4]",-0.09396279317,0.198984075599562,-0.5023075,-0.219725,-0.09363,0.029885,0.300665,1.00407629755463,560
"intcpt.gr[2,1]",0.53537755375,0.329432694928402,-0.081014,0.30685,0.5176,0.739425,1.2261,1.01229204375188,150
"intcpt.gr[2,2]",0.222828159855,0.280893096231135,-0.3089525,0.0374225,0.2153,0.39465,0.8046025,1.00099770339557,2000
"intcpt.gr[2,3]",0.4108617602,0.244517755448782,-0.044821,0.249775,0.4031,0.563825,0.894005,1.02081759053827,81
"intcpt.gr[2,4]",0.3226834977,0.228292694826025,-0.11583,0.171575,0.31385,0.475825,0.7758025,1.00375036844042,460
"intcpt.gr[3,1]",0.095663628,0.264171502737593,-0.40856,-0.082445,0.093715,0.2689,0.62324,1.01510508532659,160
"intcpt.gr[3,2]",0.15741446503,0.250173237947832,-0.3200175,-0.01268,0.1555,0.317825,0.657729999999999,1.00403045221942,430
"intcpt.gr[3,3]",0.1174653982,0.217502272279934,-0.3134,-0.0294875,0.11585,0.2535,0.578654999999999,1.01757891567971,94
"intcpt.gr[3,4]",-0.13300151725,0.209752172930162,-0.54663,-0.267375,-0.13185,0.0004955,0.272622499999999,1.01256126651099,270
"intcpt.gr[4,1]",0.03139253564,0.297709942298981,-0.548885,-0.16205,0.038535,0.2357,0.615192499999999,1.0077058328673,210
"intcpt.gr[4,2]",-0.16495184453,0.247320616875364,-0.6400225,-0.32635,-0.16435,-0.00301,0.3110625,1.0040165224119,830
"intcpt.gr[4,3]",-0.30703790315,0.229732115601132,-0.7679125,-0.4599,-0.3029,-0.151075,0.1346175,1.01224261069832,130
"intcpt.gr[4,4]",0.232974199375,0.214687317531835,-0.17652,0.09485,0.2213,0.3707,0.6859025,1.00138549685095,1700
"intcpt.gr[5,1]",-0.15894165025,0.396513907645797,-0.9784075,-0.4079,-0.15865,0.0887975,0.626202499999999,1.00223960646949,860
"intcpt.gr[5,2]",-0.0794687336,0.393498403047387,-0.8711025,-0.31565,-0.077195,0.165125,0.671584999999999,1.00118454006005,2000
"intcpt.gr[5,3]",0.2598173984,0.305325990984902,-0.3033175,0.05472,0.2439,0.4558,0.9022,1.00106765507778,2000
"intcpt.gr[5,4]",-0.1022484934,0.294555014310866,-0.7009625,-0.2966,-0.09939,0.101125,0.4292675,1.00057749326205,2000
"intcpt.gr[6,1]",-0.09382272785,0.289689679045397,-0.6869675,-0.281725,-0.09388,0.097865,0.4714475,1.00567979507956,290
"intcpt.gr[6,2]",-0.0284180708,0.238741215561163,-0.4789975,-0.187525,-0.04508,0.1309,0.442902499999999,1.00163344280605,2000
"intcpt.gr[6,3]",-0.105580878985,0.221414102731496,-0.556975,-0.250625,-0.1039,0.03692,0.33766,1.01582898317416,99
"intcpt.gr[6,4]",-0.2129478706,0.214196826627899,-0.6397025,-0.344025,-0.2078,-0.0728075,0.202635,1.00327857638011,650
"g.tau[1]",5.3391796,2.8857239348399,1.429,3.29374997153412,4.79749997394476,6.8619997814473,12.8922423764683,1.00081013857944,2000
"g.tau[2]",6.5236273,3.34675770105927,1.75294997216963,4.10224979427003,5.84349997860871,8.32849995497749,14.5904996661683,1.00124835207086,2000
"g.tau[3]",6.02543795,3.00497630045862,1.57257274478669,3.80474997535759,5.55399990997479,7.629,13.3414967207258,1.00063868264991,2000
"g.tau[4]",6.71772085,3.23484897700067,1.92787484169673,4.38149991439985,6.1804999797751,8.56799982495721,14.4607492424764,1.00086173641428,2000
"dd[1,1]",-0.09786886,0.0173772071480009,-0.130805,-0.1101,-0.098185,-0.0858775,-0.06406725,1.00226552286408,1200
"dd[1,2]",0.0056949958709,0.0126046774546152,-0.0186105,-0.00276175,0.005525,0.0141025,0.02984,1.01429342078532,110
"dd[1,3]",0.00862241322,0.0066735773106583,-0.005281225,0.004232,0.0086245,0.01302,0.0214235,1.00308624593162,2000
"dd[1,4]",0.0203438017,0.00755603530332539,0.007169375,0.01525,0.01977,0.02487,0.03589375,1.0090880868891,590
"dd[2,1]",-0.2039218145,0.0822297697323737,-0.3648375,-0.255675,-0.2064,-0.148175,-0.040533,1.00128043222322,1900
"dd[2,2]",-0.5881209,0.0514821667175632,-0.68941,-0.62395,-0.5898,-0.553975,-0.487,1.00933655140989,810
"dd[2,3]",0.0050663238,0.0419211717530739,-0.07641425,-0.0241125,0.0051515,0.0345875,0.0831392499999999,1.00064397461699,2000
"dd[2,4]",-0.16449922,0.0432858822769485,-0.2510075,-0.19365,-0.16355,-0.1351,-0.0816517500000002,1.0006616342247,2000
"dd[3,1]",-0.393246634,0.222913516963415,-0.8516675,-0.541875,-0.3877,-0.23995,0.02327,1.00504455071053,2000
"dd[3,2]",-0.057485460805,0.103823508724665,-0.2780125,-0.1212,-0.052325,0.00986475,0.1343025,1.00050022083728,2000
"dd[3,3]",-0.6663714,0.0972197756345241,-0.87247,-0.7292,-0.65895,-0.59965,-0.48888,1.00076963719169,2000
"dd[3,4]",-0.1319499006,0.0906736759934578,-0.310265,-0.193925,-0.12995,-0.072805,0.04259925,1.00487175711056,1200
"dd[4,1]",0.007337446336,0.121323645539309,-0.223225,-0.0708325,0.0045155,0.08896,0.257905,1.00410891624698,420
"dd[4,2]",-0.131463251485,0.0937307022569281,-0.3286,-0.19035,-0.1268,-0.069885,0.0431714999999997,1.03107818706539,97
"dd[4,3]",0.03781531484,0.0641481480115903,-0.095969,-0.0041825,0.03936,0.0796375,0.1606025,1.00678445138214,240
"dd[4,4]",-0.582605,0.0669652922055903,-0.6996625,-0.631125,-0.5844,-0.5375,-0.4475825,1.0009555576512,2000
"theta[1]",0.61448015,0.0748074143758511,0.481387493666473,0.560874998328405,0.6093,0.661849949021975,0.773412496062091,1.00074766941566,2000
"theta[2]",0.99798845,0.127496243229423,0.7787,0.90739993385757,0.991,1.076,1.276,1.00510940214075,330
"theta[3]",1.05064485,0.0949638744060003,0.878397499861243,0.985149996193215,1.04349988021082,1.113,1.24109984320128,1.00151771683392,1500
"theta[4]",1.0974552,0.107129319789399,0.901589997836546,1.024,1.092,1.169,1.32104996313288,1.00086329449974,2000
"u[1]",0.76035505,0.107651745195418,0.488689996007671,0.706349994690516,0.7806,0.839024998882676,0.909502499866008,1.02151883826567,270
"u[2]",0.9963547,0.00347899261350214,0.987,0.9948,0.9974,0.9989,0.9999,1.00086224937529,2000
"u[3]",0.490928875,0.128480354430246,0.224784980448289,0.405949768870359,0.4977,0.582424998390443,0.715904999319164,1.00401695024675,840
"u[4]",0.563789595,0.155990109012209,0.198116822931805,0.468449991993737,0.5836,0.6783,0.813059913820577,1.007533058089,1200
"lambda[1,1]",0.06910180995,0.0763303966399705,0.00572741649497878,0.024527499617724,0.0467899989313956,0.0874699845731899,0.252902499518216,1.00153092551424,1500
"lambda[1,2]",0.78038324,0.461250467962256,0.229687486716376,0.462999708171087,0.673049908996354,0.959749121779339,1.9246457556218,1.00129366158915,1900
"lambda[1,3]",14.6078355,4.31817397318254,8.18567474812565,11.59,14,16.8924994451295,24.610999208486,1.00056639916465,2000
"lambda[1,4]",0.267972415,0.13270477392328,0.0884069625840854,0.1743,0.2437,0.330424997163031,0.598162372992949,1.00070849054509,2000
"lambda[2,1]",0.055370224,0.0653208700771342,0.00332249852711315,0.01657,0.0341099061857402,0.0688598934060616,0.227413880323165,1.00050173576917,2000
"lambda[2,2]",0.0100466179624,0.0143094816182526,0.000173964861983951,0.00227649851615677,0.00550399990915698,0.0127649970638127,0.04605,1.00321442105932,710
"lambda[2,3]",20.1281055,7.0877936500566,9.9921987484867,15.3674993898139,18.71,23.8324996066846,36.5324966697014,1.00156970980567,2000
"lambda[2,4]",1.09837825,0.568221124911187,0.364,0.696049951498166,0.976899979527075,1.375,2.44507495517424,1.0006609203671,2000
"lambda[3,1]",0.0611272352,0.0649762348576725,0.00412619696048582,0.0203249981543761,0.0410699561723652,0.0787449766790013,0.238204997954531,1.00052042629616,2000
"lambda[3,2]",0.00893601866625,0.0121324115860869,0.0001665,0.00216574995670579,0.00509849879866613,0.0115349967509019,0.0384812492088692,1.00305870149638,940
"lambda[3,3]",20.354406,6.89309532472473,10.2494995237784,15.5574993972676,19.13,23.9824996091443,36.7507497016909,1.0013389142402,2000
"lambda[3,4]",0.8337361,0.415407404474976,0.26938498368989,0.537574998255949,0.746549864376118,1.049,1.82932387911406,1.00059562894328,2000
"lambda[4,1]",0.10736490045,0.112037293416011,0.00825744928443738,0.0367574936208571,0.0716746468425203,0.135624441326449,0.414419981201493,1.00136963966413,1700
"lambda[4,2]",1.022788625,0.700128262251754,0.250087487801315,0.548874861573144,0.839349986596771,1.303,2.81302499566845,1.0058746632063,280
"lambda[4,3]",20.348802,6.75895380011078,10.1694995200275,15.63,19.15,23.8724996073435,36.2117483528623,1.00051939056385,2000
"lambda[4,4]",0.43354608,0.225732099287758,0.135877427041003,0.275974996602543,0.384449996748602,0.542774984457748,0.999829982460347,1.00050127069349,2000
"lambda[5,1]",0.14415233825,0.146072746711761,0.0125094996099011,0.0537349657746731,0.103749987951807,0.185824994955835,0.493084715515007,1.00064462460431,2000
"lambda[5,2]",0.0084558761013,0.00994900485084614,0.00018592170928571,0.00226374896389728,0.00536449997669867,0.0109024991403682,0.0361042402733901,1.00168117034049,2000
"lambda[5,3]",15.3628465,4.74497501773162,8.25867475035424,11.98,14.6,17.8124994737827,26.776964550939,1.00081958316547,2000
"lambda[5,4]",0.6428642,0.301491170652394,0.215055627251436,0.430924893340153,0.582,0.789424998812477,1.37312477861689,1.00069246204185,2000
