"mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"lambda[61,3]",2.2782274,0.722146609742247,1.162,1.76474994686629,2.175,2.66849985950671,4.02704998789817,1.00213526829193,920
"lambda[61,4]",4.123198,1.16311139830131,2.34682474505212,3.3007499715945,3.97849996858112,4.783,6.79804999283016,1.00057476633215,2000
"lambda[62,1]",1.4304119,0.578297018122154,0.621274507062753,1.036,1.31499961977181,1.72124994554431,2.8732495767614,1.00488632835783,340
"lambda[62,2]",2.43656235,0.965565973225964,1.11589982485542,1.75649978642618,2.263,2.94224996814024,4.63709995797081,1.00051243773798,2000
"lambda[62,3]",1.3471324,0.422057272192703,0.729897218311555,1.042,1.27849990222917,1.559,2.36312487123837,1.0056925278594,290
"lambda[62,4]",3.1327785,0.884394400234043,1.79487482994574,2.507,2.999,3.62749989664201,5.216,1.00148769482425,1500
"lambda[63,1]",1.22266975,0.540402137972547,0.483307153098003,0.846549995569907,1.11549988794262,1.47624993650883,2.57004998104084,1.01253431734919,130
"lambda[63,2]",0.001763128846,0.00179464446536872,5.4071628849897e-05,0.0005536,0.00126799645109913,0.002353,0.00605722483717634,1.00166575809879,1300
"lambda[63,3]",1.695719,0.561661291110546,0.869299775025689,1.29474992757355,1.594,1.99749981232796,3.06614985708233,1.00075626377384,2000
"lambda[63,4]",2.5192788,0.723234410026572,1.384,2.00649981304527,2.413499948208,2.94074971318091,4.16359832008877,1.00154216652011,1400
"lambda[64,1]",1.26202975,0.515690873807751,0.533164955122146,0.905499983432127,1.162,1.52224993842701,2.47904998034525,1.00393236806793,440
"lambda[64,2]",0.6306097,0.253711594418705,0.286711975218523,0.449824981238534,0.581299965594356,0.757249995048306,1.21522419144049,1.00062990228527,2000
"lambda[64,3]",1.19439445,0.386718591017444,0.626097499805322,0.913349897318406,1.12849988923349,1.397,2.17337374376921,1.00711279473843,230
"lambda[64,4]",3.1210385,0.883748345167641,1.77397499312738,2.4907499623557,2.987499958159,3.614,5.21257376659273,1.00128130573127,1900
"lambda[65,1]",1.4800263,0.583644733520138,0.660139893413421,1.075,1.38049990945309,1.75724994665971,2.95302499587376,1.00680485818762,240
"lambda[65,2]",0.0017702511485,0.00175497972820524,5.38449909248789e-05,0.000564624918607047,0.001279,0.00235624996021783,0.00620982286987734,1.00132939833291,1800
"lambda[65,3]",1.51048525,0.463561071748975,0.821967474916855,1.18174992064611,1.447,1.74649978536677,2.586,1.00181520218815,1100
"lambda[65,4]",2.900866,0.783798124387841,1.68989988443528,2.32674995970197,2.79799982130092,3.33024997185178,4.70539933835649,1.0010983836603,2000
"lambda[66,1]",1.48203025,0.581532764750342,0.647932362513357,1.083,1.387,1.75724994665971,2.99807496343719,1.00518555876167,320
"lambda[66,2]",0.001881738891,0.00186598413224847,5.96451050706123e-05,0.000596499974847688,0.001375,0.00251149985072646,0.00696107498424704,1.00086548554543,2000
"lambda[66,3]",1.31606855,0.400346574089988,0.72228499392233,1.028,1.257,1.51724993822415,2.29109991498204,1.00462231137958,370
"lambda[66,4]",3.1982405,0.872346863457904,1.85194997365838,2.57474996358398,3.079,3.69124997460439,5.24917488632811,1.00110250886187,2000
"lambda[67,1]",1.08687765,0.456511962791298,0.458474973380528,0.777049956555318,0.998099994990482,1.297,2.21724945189759,1.00404301144064,420
"lambda[67,2]",0.0015326350535,0.00153160189694129,4.65656642998807e-05,0.000475323559437541,0.00109649988600091,0.00206874959234202,0.0053458225269432,1.00161587893681,1300
"lambda[67,3]",1.23331625,0.400214105306123,0.628687495151151,0.950524991122393,1.17099957301444,1.459,2.19204997777339,1.00218785771815,890
"lambda[67,4]",2.19200605,0.639988991462348,1.21692490972405,1.739,2.10549994063168,2.537,3.69804998682189,1.00072657890482,2000
"lambda[68,1]",2.6588794,1.26929027588171,1.0489749883745,1.76474994686629,2.39949953115228,3.23249988401464,5.74493720313634,1.00276648477075,1100
"lambda[68,2]",0.02459528036,0.0229280379159762,0.000821772468209558,0.00796199924616797,0.0180949827300277,0.0343424997270411,0.084642498561197,1.00156964105723,1400
"lambda[68,3]",1.67309565,0.554000715624568,0.861589997736077,1.2617499256788,1.581,1.98549981119408,2.96704998357655,1.00142805931266,1600
"lambda[68,4]",1.9070871,0.58535424893133,1.026,1.502,1.81149993099641,2.23324995802709,3.27002499627369,1.00236882264652,1000
"lambda[69,1]",1.07208835,0.552815845385,0.396389995077456,0.690824987784574,0.944749892828785,1.31424992868463,2.54032419182132,1.00135770457627,1800
"lambda[69,2]",0.02146941114,0.0206992939138736,0.000721616594168843,0.00676874887761877,0.01537,0.0301724996893209,0.0740667380321075,1.00226476507059,850
"lambda[69,3]",1.4908106,0.529949322586504,0.714251902900684,1.10474991511355,1.402,1.785,2.76922464424693,1.00120173840755,2000
"lambda[69,4]",1.2294275,0.456450056995303,0.580984992443227,0.902074974013434,1.159,1.467,2.30702499471867,1.00164783543975,1400
"lambda[70,1]",0.96596365,0.445083338469066,0.383469133157056,0.650874998559558,0.868499948186527,1.173,2.11424942527534,1.00095850740054,2000
"lambda[70,2]",0.0252611297,0.0234616040813366,0.000888629362730971,0.00837274676186363,0.0188599575821368,0.0350124783298765,0.0847682111361434,1.00109019243221,2000
"lambda[70,3]",1.13900485,0.430120201182425,0.508184991359872,0.832249995493781,1.061,1.39049973044204,2.15009990941326,1.00475996503373,380
"lambda[70,4]",2.1463558,0.645933356319956,1.16594995814312,1.69574994470386,2.043,2.503,3.66804998671415,1.00216659852422,900
"lambda[71,1]",0.82230785,0.388731760645107,0.330694998525267,0.557824984871576,0.740449984806536,0.97734990411005,1.814,1.00070218556889,2000
"lambda[71,2]",6.238296,2.23696860810804,3.03792496387134,4.594,5.89849997880817,7.41349994942116,11.4604995750954,1.00124863251486,2000
"lambda[71,3]",1.8213666,0.642368728290834,0.901587496619357,1.3564997234173,1.7204999273467,2.15124995642744,3.39529948426306,1.00412618795178,410
"lambda[71,4]",1.82436645,0.595045437126881,0.911892498796894,1.40674993334123,1.75,2.16124995662901,3.17729944896185,1.00191753676455,1600
"lambda[72,1]",2.2170795,1.15230221008702,0.742397499835822,1.4297499344138,1.96149993627326,2.73449986289683,5.21807497898697,1.00248901929355,750
"lambda[72,2]",0.015716788525,0.0152930167970251,0.000489107157231514,0.00489674952120322,0.0113499955947128,0.0220599932044686,0.0536299638105898,1.00286602883297,630
"lambda[72,3]",1.72020195,0.636081821193488,0.771809794744592,1.268,1.61299969001857,2.05349981744421,3.24637415777148,1.00171670753309,2000
"lambda[72,4]",1.39109255,0.489980158932554,0.665394999267213,1.03274990919363,1.302,1.658,2.5981747705426,1.00107717713991,2000
"lambda[73,1]",1.33326085,0.65725276822768,0.47056996264446,0.876249961474801,1.19199958053684,1.62524994232839,3.0343492150566,1.00893005810144,180
"lambda[73,2]",5.112083,2.10246139395413,2.25477456106916,3.65574997435313,4.73349997359248,6.11349944812359,10.2,1.00872660849968,180
"lambda[73,3]",2.36796765,0.7978707214722,1.182,1.79374994772548,2.236,2.786,4.27507497435395,1.00067708936335,2000
"lambda[73,4]",1.4494824,0.433901141160507,0.781254949382448,1.12874991691898,1.382,1.684,2.45104998012084,1.00065818516647,2000
"lambda[74,1]",1.07648405,0.467441329172664,0.441659929194919,0.744049954627947,0.98454996825961,1.29,2.2701996571828,1.00153227666291,1500
"lambda[74,2]",7.2075785,2.72802390588009,3.37277470681143,5.25399971443076,6.77349983391157,8.61,13.8202499118546,1.00119975276439,2000
"lambda[74,3]",1.5562432,0.548972486331633,0.734939904283981,1.161,1.45949991435423,1.853,2.816,1.00691779836232,260
"lambda[74,4]",2.01799565,0.572794172908853,1.12097498912162,1.611,1.933,2.33549983948062,3.39404998564199,1.00114579660253,2000
"lambda[75,1]",2.5183831,1.08311237884949,1.075,1.76674994692645,2.30549994578183,3.03024996906536,5.26204593491225,1.00266372259063,690
"lambda[75,2]",0.02353306444,0.0225318917631721,0.000820645896211248,0.00766074900835746,0.0173449992793312,0.0322749431495252,0.086162386179519,1.00061025270832,2000
"lambda[75,3]",1.58362535,0.554044544202772,0.766179989812887,1.18224928571401,1.47999864864803,1.883,2.93779578100034,1.00857967920579,190
"lambda[75,4]",3.076272,0.907662823363642,1.70194997133505,2.41749984483828,2.951,3.564,5.25944925083191,1.00131656050033,2000
"lambda[76,1]",1.058284,0.430414183210259,0.483762443203853,0.7628,0.976449967996313,1.27424992644655,2.10012485513773,1.00290550372025,620
"lambda[76,2]",5.412414,1.97999724119544,2.62374953436875,4.025,5.08449997541548,6.40699906391379,9.87642464376253,1.00299203025084,600
"lambda[76,3]",1.2883513,0.42789185418485,0.654679988076554,0.981949996180809,1.22,1.50924993789677,2.37027437966371,1.0029650343851,630
"lambda[76,4]",2.894669,0.846782504391696,1.61894996986431,2.26974995868982,2.79,3.35524997206149,4.91554880337223,1.00077242201078,2000
"lambda[77,1]",0.336510315,0.170938202870075,0.120894995963345,0.218,0.2968,0.412324997726492,0.788012496135022,1.00055012412335,2000
"lambda[77,2]",2.6105359,1.05475586268867,1.19084963038572,1.88374995022344,2.39649869601467,3.141,5.14727471388849,1.00060606714697,2000
"lambda[77,3]",1.1859491,0.421378235363205,0.5810669074051,0.881574998936522,1.10949988733663,1.40324993320667,2.20309991159,1.00591671961993,280
"lambda[77,4]",1.58743715,0.522868142758988,0.8101,1.21474992280244,1.492,1.885,2.8003491496728,1.00092718647594,2000
"lambda[78,1]",1.0122784,0.420150046393169,0.435164944994921,0.715174967220661,0.927049998651637,1.21924992312948,2.03429914050472,1.00471802377486,360
"lambda[78,2]",6.7754245,2.5253967867971,3.22289993944788,4.99049992484719,6.28549982101662,8.08424998840385,12.8204996201249,1.00051716091982,2000
"lambda[78,3]",1.27552445,0.430528296043413,0.663294999264893,0.9704,1.204,1.51324993806089,2.31257222955286,1.00310390659837,580
"lambda[78,4]",3.013582,0.911441729508335,1.63094997008621,2.33974995992591,2.888,3.50549989304558,5.21009996259088,1.00054614812541,2000
"lambda[79,1]",1.16553575,0.473406116820071,0.533694595152381,0.834149959529947,1.067,1.403,2.33617474485787,1.00237302403592,800
"lambda[79,2]",6.0658395,2.24134447827077,2.9929749959271,4.49149991649656,5.67249997796386,7.14424998687817,11.16,1.00134716238356,1800
"lambda[79,3]",1.2013003,0.404164017951392,0.611057442257382,0.911474974281481,1.136,1.415,2.24142343610166,1.00438460719506,390
"lambda[79,4]",3.099712,0.92750146929467,1.71864860288789,2.42274996129898,2.985,3.59324997391183,5.3385488979404,1.00058383912017,2000
"lambda[80,1]",1.2038006,0.617210654676151,0.395269955514412,0.779324989171933,1.06849988301356,1.49024993710516,2.72004998208588,1.00383275578167,480
"lambda[80,2]",0.048481854425,0.0473634522129685,0.00159205440022369,0.0152024944462715,0.0350649967916725,0.0665574683312592,0.168717464697024,1.00198736049842,1000
"lambda[80,3]",1.27086225,0.411961130917264,0.662598813738493,0.968774975802913,1.197,1.509,2.24014980447417,1.00091035365561,2000
"lambda[80,4]",1.5388347,0.448671238866726,0.862,1.21674992292937,1.4704999149949,1.80324994802014,2.60702499532627,1.0007886853815,2000
"lambda[81,1]",1.7252065,0.773056207612237,0.714784993858525,1.18549968349973,1.58249992101106,2.06549981850447,3.688,1.00489806245473,340
"lambda[81,2]",3.963612,1.50453009403532,1.81297499327527,2.87774918508953,3.71549996635715,4.72249992060411,7.58107203814211,1.01002604345015,160
"lambda[81,3]",1.0705744,0.344907631448995,0.562989996534791,0.814574998849046,1.0159995078739,1.275,1.881024993523,1.00241572768435,780
"lambda[81,4]",1.7164688,0.481845542523727,0.979839928244313,1.374,1.64149992385014,1.99524995302125,2.84837404047876,1.00080831497932,2000
"lambda[82,1]",1.33034,0.650937886634453,0.521974976622811,0.888174998944425,1.18949989491382,1.60724994168265,2.92291933713289,1.00403627262912,430
"lambda[82,2]",5.594311,2.23659494226086,2.43179967858006,3.99874603352341,5.24249997615641,6.7342496520518,11,1.01716565023529,92
"lambda[82,3]",1.3014826,0.425967436849189,0.675762459363701,0.992074999054979,1.21649989724619,1.54,2.31017474199185,1.00087682735096,2000
"lambda[82,4]",1.1966128,0.356323137805318,0.651156888502622,0.947874999010911,1.137,1.403,2.03504997605971,1.00072341898634,2000
"lambda[83,1]",0.7769259,0.383510381652971,0.293589993352348,0.515549992725274,0.693949998198717,0.9441,1.70152186572513,1.00103632011551,2000
"lambda[83,2]",4.3017855,1.66404034074224,1.93377448799258,3.13499952132747,3.94949996835042,5.17774983707458,8.22344952048294,1.01434065667361,120
"lambda[83,3]",1.21020475,0.419616485519691,0.609494999199991,0.909949962901895,1.14,1.43524993469553,2.2050999116701,1.00433904101773,390
"lambda[83,4]",1.41547185,0.43963764286181,0.730052439635121,1.0977499145721,1.354,1.68824994448009,2.4650999209769,1.0009370106323,2000
"lambda[84,1]",4.2717365,1.38267367093899,2.24224506629389,3.27524974230739,4.05099987657368,5.01949992530128,7.43584108089741,1.00495138081995,340
"lambda[84,2]",1.3303423,0.520018369919022,0.6069,0.974049965343738,1.227499898167,1.56924994027077,2.60804998131695,1.00141027608934,1600
"lambda[84,3]",6.713886,1.7905569407542,3.976,5.47549993150476,6.46749998067259,7.63924969326323,11.0202498894716,1.00055336785079,2000
"lambda[84,4]",1.41537055,0.409601104796145,0.778979989980388,1.127,1.37149990885891,1.641,2.38317474988034,1.00356310986025,490
"lambda[85,1]",2.6272149,0.85666564414649,1.37184967928769,2.01374995343736,2.481,3.11224996988032,4.61,1.00392005331007,540
"lambda[85,2]",0.0642911,0.0254150033166788,0.0290689993285971,0.04676,0.0595049997899336,0.0760224998766867,0.127404996177419,1.00149573916524,1500
"lambda[85,3]",6.0221875,1.60972785781692,3.59197499660642,4.85274998067973,5.801,6.87699978192391,9.87332479156246,1.00078400174755,2000
"lambda[85,4]",1.5060277,0.418010260031325,0.842794999421481,1.212,1.46149991447143,1.731,2.48202499509095,1.00313201174207,570
"lambda[86,1]",3.034619,0.935849927810379,1.61189987883428,2.358,2.91599982853223,3.56549989484507,5.07414991359701,1.00420805747225,410
"lambda[86,2]",0.0009977599525,0.000998469683511921,3.12991655489661e-05,0.000300049987499305,0.00071819974937339,0.001363,0.00337617482334906,1.00067347246049,2000
"lambda[86,3]",5.9398865,1.62330943395797,3.433,4.81649992213186,5.73649997820971,6.8,9.73412496870921,1.00050341525306,2000
"lambda[86,4]",1.7519648,0.481680136748474,0.962489997973472,1.416,1.695,2.01124995339492,2.86302499574408,1.00208334425563,950
"lambda[87,1]",3.5583405,1.09331383698041,1.93297499369289,2.758,3.402,4.149,5.97812494905991,1.00503372008589,330
"lambda[87,2]",0.001045503858,0.00104369846109711,3.22207381651609e-05,0.000318274501520167,0.000751998297870414,0.00142224993409876,0.00350607496873196,1.00060247088924,2000
"lambda[87,3]",6.3389045,1.65387172302384,3.86937302332343,5.14749934408701,6.13449949058601,7.205,10.1502498800039,1.0004984204227,2000
"lambda[87,4]",1.73782215,0.476278726668656,0.959929900277221,1.40374993319874,1.679,1.997,2.83942376422537,1.00246026175691,770
"lambda[88,1]",4.7485045,1.53175881930544,2.47392495562848,3.658,4.508,5.63024998334986,8.31209997654737,1.00507237387345,330
"lambda[88,2]",0.37838965,0.145280016862359,0.179297499320024,0.277274996618474,0.350649996435192,0.444574981025467,0.757492280416913,1.00058390978048,2000
"lambda[88,3]",6.822035,1.78527003064415,4.08864941449058,5.55974998313672,6.55249998092331,7.74524998789633,11.1819930559479,1.00061429069979,2000
"lambda[88,4]",1.8150638,0.498590020170547,0.993339929221005,1.46074993580599,1.756,2.09049982067425,2.97507496315471,1.00243799475323,770
"lambda[89,1]",3.51975485,1.44573954305734,1.44097499153847,2.51774996275944,3.29449996205798,4.25774892167585,6.9932997493179,1.01268329238437,120
"lambda[89,2]",0.001029744557,0.00105983708016184,2.96991734205954e-05,0.000310249987910375,0.000726849915732264,0.00138549972946973,0.0035744488987951,1.00100796739383,2000
"lambda[89,3]",9.410521,3.15803496703021,4.97644051095298,7.20549994795161,8.81949998582686,10.9124991411558,17.3512482472007,1.00268407115516,690
"lambda[89,4]",1.6375051,0.493276260647773,0.841482492899409,1.301,1.575,1.91449980419457,2.80944860015277,1.00298772671643,600
"lambda[90,1]",1.8521532,0.678701026705858,0.871957459556025,1.38774993242837,1.74349992830513,2.18724995714449,3.512,1.00154323570806,1400
"lambda[90,2]",0.7669401,0.312980695203035,0.338287490984798,0.5429,0.70654998407756,0.922799983747472,1.51742269517651,1.00142149476628,2000
"lambda[90,3]",7.844263,2.23750709805308,4.34479982026542,6.25674998501538,7.572,8.98099983300553,13.07,1.00086369078974,2000
"lambda[90,4]",1.5390106,0.503626047981777,0.770337400915112,1.186,1.47149991505266,1.81124994824969,2.76419971833685,1.00054834983533,2000
"lambda[91,1]",0.72790965,0.307363812636649,0.309689993698225,0.5178,0.664149983061055,0.880349961671681,1.52412480050459,1.00050663091857,2000
"lambda[91,2]",7.2907335,2.78490095266166,3.27584986590972,5.29299886585581,6.79099992637314,8.68624973022876,14.1517457932882,1.00089258441109,2000
"lambda[91,3]",10.888874,3.76033840000674,5.43994999103643,8.28049959231743,10.27,12.74,20.2719961619176,1.0005007313287,2000
"lambda[91,4]",1.45611685,0.458972919573179,0.778034313967514,1.12,1.387,1.709,2.55614982860988,1.00050138182191,2000
"lambda[92,1]",5.215828,1.95750724665999,2.32397499475432,3.80149990133742,4.91749997458058,6.32174986655332,9.91492332118143,1.00156136305984,1400
"lambda[92,2]",0.03127922047,0.029759989232059,0.000962359601381501,0.0102174990821571,0.02308999133824,0.0429274893046295,0.105009981475016,1.00050237025658,2000
"lambda[92,3]",7.1132795,1.91500954231391,4.1478498941253,5.75949993488264,6.87449998181686,8.16224998851467,11.5402498944493,1.00099336738187,2000
"lambda[92,4]",2.35766925,0.699891366185973,1.29987476502985,1.861,2.26549994482454,2.761,3.9679455914914,1.00051013031997,2000
"lambda[93,1]",1.4588375,0.551252003669397,0.679122327039168,1.084,1.35149990751017,1.746,2.78007496057207,1.00076425625844,2000
"lambda[93,2]",0.029177416135,0.0278576893409594,0.000921414846738298,0.00955895454213652,0.0215549994200881,0.03991249413023,0.0995287350329468,1.00054156231248,2000
"lambda[93,3]",6.0182265,1.84106209944824,3.1369749961141,4.68274997997829,5.77749997836434,7.00274987952882,10.1319923398974,1.00126471443987,2000
"lambda[93,4]",2.08019215,0.616667215052363,1.14397498934046,1.64274994291948,1.995,2.4364998461328,3.49522471802085,1.00054324667987,2000
"lambda[94,1]",5.5494595,1.93428293938724,2.8036993723394,4.163,5.23099913974376,6.61474930577415,9.93979367274371,1.00136994799335,1700
"lambda[94,2]",3.07815975,1.16876107527179,1.44187478822135,2.27274995874436,2.87149995646874,3.602,5.99904999187543,1.00276819943923,1300
"lambda[94,3]",3.673225,1.20360904480706,1.86787483660307,2.86974996732785,3.48649996414743,4.28624997812943,6.45212495280035,1.00078758149081,2000
"lambda[94,4]",1.62542655,0.46688762337047,0.903559965431144,1.304,1.561,1.87249979980424,2.699,1.00058197492904,2000
"lambda[95,1]",9.481424,3.53155776001613,4.52864947148987,6.94349994598747,8.82199994332351,11.4624991823533,17.8334866714876,1.00085759576931,2000
"lambda[95,2]",0.018460780055,0.0176729220832515,0.000580074471859275,0.00605873311869131,0.01373,0.0253324907541317,0.0620607241923558,1.00054470477516,2000
"lambda[95,3]",1.6984229,0.51448612471266,0.929449947478035,1.323,1.6079996890547,2.00449981298312,2.91347349609112,1.00425919344747,400
"lambda[95,4]",1.2925775,0.411071437376843,0.668872023771513,1.00074990628904,1.23,1.51424993810179,2.26314980645794,1.00099604850452,2000
"lambda[96,1]",3.1322392,1.24652415046489,1.43494996599667,2.24,2.912,3.74749989995109,6.05997195345595,1.00049809104954,2000
"lambda[96,2]",7.967159,3.05170016509942,3.69894998681607,5.8184947741905,7.39749957755998,9.3124996376617,15.4634846403337,1.00318603164027,840
"lambda[96,3]",1.5788924,0.518742250692545,0.807394732846429,1.20049968745654,1.496,1.861,2.82139889812153,1.00341373866389,520
"lambda[96,4]",1.36660255,0.399327076186157,0.743469976370316,1.09574991441612,1.307,1.58124994072396,2.322,1.00056216498223,2000
"lambda[97,1]",7.257241,2.58550098522342,3.59589994573334,5.36924984282587,6.797,8.75299845837598,13.2319941276732,1.00107863904347,2000
"lambda[97,2]",0.016917703685,0.0161438853921805,0.000548578758142693,0.00561499973279496,0.0127849990222917,0.02335,0.0571823290635022,1.00050201320152,2000
"lambda[97,3]",1.66052955,0.513593251626085,0.890482493290323,1.282,1.57499968253965,1.95974956967991,2.89409993268046,1.00311325595323,580
"lambda[97,4]",1.66020405,0.478811115734454,0.920069980909593,1.336,1.591,1.91324995100814,2.78902499563119,1.00052951464397,2000
"lambda[98,1]",4.678399,1.75325728527024,2.22184980219103,3.4037493110838,4.38249997147747,5.61424998330241,9.13604999466473,1.0032564862656,810
"lambda[98,2]",4.937174,1.73681627644177,2.54487488012489,3.725,4.61099989156365,5.80824998386009,9.36439966718337,1.00311663608154,570
"lambda[98,3]",4.2428085,1.18149541325115,2.43392495489869,3.41449989015281,4.07349996931386,4.867,7.0331749151434,1.0005006419857,2000
"lambda[98,4]",1.4017638,0.414318272629964,0.759494999358019,1.0977499145721,1.356,1.637249942751,2.36407495363962,1.00058612802417,2000
"lambda[99,1]",5.790521,2.1199036651069,2.81354859081093,4.29274945380921,5.38799990720119,6.89424770333231,10.92,1.00150324158964,1500
"lambda[99,2]",6.9949595,2.34882797119731,3.62082483486644,5.33699887521075,6.54249998089415,8.27274989802085,12.8507491477105,1.0006040365014,2000
"lambda[99,3]",5.233456,1.48769846656764,2.99362408107355,4.1804999102835,5.03549997517625,6.016,8.70014994959184,1.00100915049197,2000
"lambda[99,4]",1.87678915,0.538679854551966,1.003,1.49024943343951,1.81149993099641,2.19049982885829,3.08044872284958,1.00049897938036,2000
"lambda[100,1]",5.5116825,1.98762576401662,2.64282477365463,4.0569996301471,5.17599990340031,6.59049994310567,10.4007489473111,1.00158449414827,1400
"lambda[100,2]",7.03277,2.3408857700012,3.69694414254551,5.38849993039874,6.61149998109355,8.23224998861232,12.78,1.0007802102731,2000
"lambda[100,3]",4.3156305,1.15422299852971,2.538,3.519,4.137,4.94174982929543,7.046374611361,1.00050002207325,2000
"lambda[100,4]",1.4750576,0.415255278118464,0.822032391692683,1.181,1.42499964912276,1.714,2.41137386727178,1.00052324251324,2000
"lambda[101,1]",1.96272595,0.80310109542718,0.848472482605217,1.37674993188836,1.8134993796525,2.38724996073435,3.98029955991853,1.00049985543641,2000
"lambda[101,2]",5.652245,1.9678288698984,2.898,4.27674997807744,5.29799990562476,6.61299977321977,10.3614957810393,1.0011619799245,2000
"lambda[101,3]",4.48213,1.21401854335583,2.61189992526921,3.63974997424038,4.312,5.14874910819721,7.32217491849059,1.00050491972433,2000
"lambda[101,4]",1.0424862,0.299275900352544,0.568584992278314,0.834524989888246,1.005,1.215,1.70117464986799,1.00053516309254,2000
"lambda[102,1]",5.907326,2.95156817913496,2.00676018875367,3.7817499752077,5.23799656357276,7.344,13.2104996313288,1.0009085082316,2000
"lambda[102,2]",0.009979011175,0.0111948126537306,0.000247677460050252,0.00291924842513444,0.00654499992360581,0.0131524992873883,0.0361304409313773,1.00104415713867,2000
"lambda[102,3]",0.7797832,0.302536261979728,0.35414986185211,0.5658,0.725599993109151,0.937424831064551,1.52909987268488,1.00060756209724,2000
"lambda[102,4]",0.81222035,0.303979978542263,0.367597499668398,0.587149942499357,0.764099895301655,0.974124837426338,1.56104996879634,1.00059984510462,2000
"lambda[103,1]",2.89666785,1.54534313704659,0.914337416547182,1.79724953027132,2.55099980399842,3.62424997413496,6.716,1.00051204733042,2000
"lambda[103,2]",6.562193,3.57370036949329,2.36297499484092,4.11724979501973,5.80549980621824,8.03499981334771,15.5142274534005,1.00787080786686,200
"lambda[103,3]",1.7680286,0.698424740370085,0.825169978712046,1.287,1.62849992324225,2.104,3.44319977379933,1.00239842588709,790
"lambda[103,4]",0.9941439,0.380403587519215,0.44484486698081,0.713874998686683,0.935399738079929,1.20324992210759,1.93602499370694,1.00050184445937,2000
"lambda[104,1]",7.6190695,3.83107442139681,2.63787488435625,4.8432490510577,6.73999992581602,9.50774880735422,17.2302499292928,1.00083864706551,2000
"lambda[104,2]",0.01016188936,0.0113732361391124,0.000252526821620718,0.002946,0.00667999970059879,0.0133074936643495,0.0369012491750244,1.00092455151997,2000
"lambda[104,3]",0.97581825,0.326479119347045,0.513554922938385,0.742849954554634,0.915449987710962,1.14974926678223,1.78702499318242,1.00056914627072,2000
"lambda[104,4]",0.91237105,0.33887626679807,0.416559924918117,0.660474964505217,0.857049998541509,1.089,1.73302499297007,1.000587759674,2000
"lambda[105,1]",7.6608575,3.84389244083938,2.68804339374583,4.87949992313736,6.77849983403408,9.515245658194,17.3404997190714,1.00083440258798,2000
"lambda[105,2]",0.010058843285,0.0112494590202808,0.00024916057185086,0.00291674996785439,0.00663899992468745,0.01317249928847,0.0363462291335582,1.00087841380939,2000
"lambda[105,3]",0.97066945,0.325213810612348,0.508069965405757,0.739774998732666,0.910449932725573,1.14,1.77802499314793,1.00058858603361,2000
"lambda[105,4]",1.0824513,0.402854158827922,0.492494561100395,0.786074903359733,1.017,1.29924992786149,2.04827428247373,1.00053166201507,2000
"lambda[106,1]",4.4066654,1.91904439827329,1.76877444007547,3.0597499693569,4.087,5.36049937062932,9.00714995130924,1.00488757282205,850
"lambda[106,2]",0.115845615,0.0532764998938767,0.0495842369591827,0.079034995728659,0.1042,0.138224993219215,0.2525,1.00147886903868,1500
"lambda[106,3]",4.407547,1.20159592633135,2.53592495671412,3.56549989480574,4.243,5.055,7.10309997255698,1.00123167695705,2000
"lambda[106,4]",1.4373112,0.425424676531888,0.780604773852335,1.13974991772105,1.377,1.68,2.41002499494433,1.0005548651576,2000
"lambda[107,1]",6.8670305,2.55734964390291,3.24322136670846,5.0497499814335,6.42,8.1542499885034,13.1014966608279,1.0049360795783,380
"lambda[107,2]",3.099581,1.11111048987009,1.52479948675126,2.34074995994303,2.924,3.64549989715226,5.94549918179477,1.00315459143526,570
"lambda[107,3]",3.9507525,1.04733528196092,2.34092495310546,3.21524973749707,3.81849996726463,4.55524997942086,6.293,1.00083034056178,2000
"lambda[107,4]",1.44183735,0.423882156974646,0.777187496078016,1.147,1.38549990977986,1.685,2.42607495482346,1.00054846674891,2000
"lambda[108,1]",4.0075835,1.70572596965912,1.74779955242669,2.83574996693608,3.677,4.76074982280674,8.54404749158125,1.00258980673403,2000
"lambda[108,2]",5.9601665,2.19800454179709,2.82589993093351,4.39449991465311,5.585,7.05724998671642,11.4707490453444,1.00485161403729,350
"lambda[108,3]",4.2662045,1.24030281230547,2.376,3.415,4.071,4.942,7.19914993908746,1.00054804427224,2000
"lambda[108,4]",1.1747644,0.36547016095971,0.626061907828737,0.9189,1.118,1.36824993149851,2.01914978311366,1.00066487376966,2000
"lambda[109,1]",6.502394,2.35070047860932,3.15097499613137,4.84199969012531,6.08349981507356,7.69924998782401,12.2707491074876,1.00473128777316,450
"lambda[109,2]",5.620195,1.94279443124486,2.85994998294669,4.28074997809793,5.30149941054415,6.58499977225567,10.6804995441013,1.00252594294185,740
"lambda[109,3]",4.180828,1.09907767527329,2.47797499508041,3.42649989053758,4.028,4.78974982387935,6.713,1.00064521156201,2000
"lambda[109,4]",1.48791225,0.430676468123155,0.814172481871771,1.19,1.43149991267901,1.719,2.50132417926171,1.00059755843197,2000
"lambda[110,1]",6.4684745,2.07319637756768,3.44182482626721,4.991,6.11849997957016,7.55149955318725,11.7002498958919,1.00436139933549,390
"lambda[110,2]",0.0065514685925,0.00603221412358558,0.000212962370658796,0.00219774995733627,0.00489949874987228,0.00931449963773948,0.0214302499431463,1.00135073454152,1800
