"mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"lambda[85,2]",0.125067455,0.0474103389609605,0.057588499237626,0.0932399983910183,0.116649989284183,0.14772499365518,0.244409992029863,1.00246839289961,760
"lambda[85,3]",4.4127335,1.1443434420813,2.62882477244717,3.58874997387427,4.25349973551192,5.05024998143779,7.09614993820379,1.00334088501421,600
"lambda[85,4]",1.52580145,0.434742405525938,0.823477488003663,1.222,1.45549991411886,1.76924994702143,2.52514982650897,1.00491275398591,340
"lambda[86,1]",3.552934,1.16963491892376,1.86129481704466,2.74649986342943,3.342,4.13499963735996,6.40737457265984,1.00073282594233,2000
"lambda[86,2]",0.0002805077663,0.000336710976195861,6.66820224063665e-06,7.23924988343178e-05,0.000171949934573991,0.000369574977175897,0.00122729857882474,1.00053101560206,2000
"lambda[86,3]",3.9624655,1.29116263239043,1.93382469047864,3.02724972118957,3.78899986803906,4.68924998000888,6.89619988697726,1.00128661254065,1900
"lambda[86,4]",1.64158545,0.46248775273948,0.889472483407654,1.312,1.567,1.914,2.72209992843073,1.00096119020857,2000
"lambda[87,1]",3.906398,1.23066668145214,2.13597499429248,3.05374996929669,3.68249969450101,4.558,6.9240999718478,1.00055168302908,2000
"lambda[87,2]",0.00030205531015,0.000363465965210888,7.36605753911656e-06,7.65649995101774e-05,0.000183349938641932,0.000397399962267313,0.00131049631560945,1.00058509704111,2000
"lambda[87,3]",5.153559,1.22679274318703,3.24184986450176,4.27174997805178,4.975,5.84974921502307,7.966,1.00322717382666,560
"lambda[87,4]",1.7073444,0.475616974509805,0.928507319851566,1.369,1.63299969381504,1.98399924445918,2.79312489103871,1.00203794055634,980
"lambda[88,1]",4.2064145,1.35657287960455,2.25194997833991,3.26374997127244,3.97,4.915249980928,7.5272748042686,1.00531058727557,310
"lambda[88,2]",0.63715865,0.224570702887699,0.301494998382378,0.483974951556226,0.60424999793132,0.749124968720457,1.18607490766848,1.00077528587757,2000
"lambda[88,3]",6.1783215,1.49964218881872,3.78997499678374,5.129,5.951,7.03174988002559,9.68622489814329,1.00382170753178,510
"lambda[88,4]",1.68117515,0.466873391187779,0.927394999474262,1.344,1.61349992252866,1.959,2.78607496065693,1.00092296894052,2000
"lambda[89,1]",2.58636295,1.20908451393739,1.01594995195544,1.7374997840898,2.34199978650725,3.17849988204456,5.52912494492562,1.02217011783788,82
"lambda[89,2]",0.0002939418564,0.000369225219110655,7.0003302486273e-06,7.11899472746618e-05,0.00017094999268792,0.0003755,0.00129514966222678,1.00069240681595,2000
"lambda[89,3]",7.096992,2.08201305858634,3.9328999503863,5.58574998321522,6.828,8.25399981829928,12.01,1.0015014924033,1500
"lambda[89,4]",1.4891206,0.468923793369065,0.762079989758044,1.154,1.42249991212653,1.746,2.611,1.00061217384051,2000
"lambda[90,1]",2.10420045,0.819786932203669,0.98406247210708,1.53424944969823,1.947,2.5032490643399,4.20812492764986,1.00232042944853,820
"lambda[90,2]",1.24158015,0.464839647652814,0.554119773950838,0.905074998964136,1.17749989384288,1.48024993668036,2.35829925820933,1.00176987831916,1200
"lambda[90,3]",7.768569,2.24246633639703,4.33297499718686,6.17974998482866,7.38899972932737,9.05749499439046,12.95,1.00164699990946,2000
"lambda[90,4]",1.44042275,0.471300379037698,0.736282491884265,1.097,1.364,1.70549978020903,2.55302499522744,1.00297158582481,610
"lambda[91,1]",0.57054945,0.256678199773212,0.228879965845376,0.3901,0.511999755859317,0.689724998640828,1.2221496421138,1.00242469636115,790
"lambda[91,2]",4.765079,1.73562280609051,2.29087486681537,3.55,4.46099988791751,5.70424998356585,8.71564905649976,1.00554775529601,300
"lambda[91,3]",11.578309,3.73148206048252,5.68272474017784,9.02549962597661,10.9849988620846,13.62,20.1504997582225,1.00117066668602,2000
"lambda[91,4]",1.147129,0.364593725811966,0.603972475555332,0.887949995776472,1.09149988547869,1.349,1.96709990099678,1.00053319695493,2000
"lambda[92,1]",6.51222,2.39815887851562,3.10887490189435,4.84074998063183,6.075,7.73474853409917,12.4104996075879,1.00190709286131,1100
"lambda[92,2]",0.0105833596875,0.0119755569699426,0.0002744584023428,0.00276,0.00662449952826627,0.0139724457684765,0.0437916889369109,1.00115860810016,2000
"lambda[92,3]",6.630695,1.76314670578715,3.93782484817489,5.37999972112047,6.3594998230993,7.59449995062649,10.62,1.00325270991592,1300
"lambda[92,4]",2.3423426,0.702768761315684,1.246,1.832,2.2269997754827,2.73,3.96902499692984,1.00073348968696,2000
"lambda[93,1]",1.7483264,0.62756984656626,0.858589997728164,1.303,1.628,2.0702499547229,3.32934928442261,1.00081063109774,2000
"lambda[93,2]",0.009352339561,0.0105806394583416,0.000233312080735137,0.00243174687338905,0.00575749945722967,0.0121949969266489,0.0372561389332725,1.00101841948683,2000
"lambda[93,3]",3.77978475,1.51182752550874,1.59,2.693,3.54899985911524,4.52749991718503,7.40602499835452,1.00180847233451,1100
"lambda[93,4]",1.98477515,0.605845461953263,1.04787470835124,1.55874993984279,1.90549993440042,2.31924995958326,3.36612490956926,1.00049834477601,2000
"lambda[94,1]",5.165434,1.85289221743433,2.53792495674825,3.879,4.84349997419222,6.00524998438952,9.73157433848801,1.00167872471691,1300
"lambda[94,2]",3.8936415,1.31228704086284,1.97182469645702,3.00149987503471,3.674,4.55849925994949,7.27707498493091,1.00070895409601,2000
"lambda[94,3]",5.9009305,1.87449688395413,2.94887489656561,4.59974997961698,5.63849997783098,6.92099805054116,10.29,1.0008666347779,2000
"lambda[94,4]",1.3006867,0.383965646369445,0.696864965677803,1.029,1.24599959871583,1.52624993858835,2.17504997759977,1.00053807424561,2000
"lambda[95,1]",11.3401825,4.43850832614679,5.30907184338544,8.212,10.46,13.5424993079052,22.6524946347936,1.01087990279806,150
"lambda[95,2]",0.007344429462,0.00841720042582044,0.000187216783065772,0.00193424956355871,0.00461849217818976,0.00972974952797875,0.0302302499596929,1.00104976811655,2000
"lambda[95,3]",1.69987035,0.532344420104772,0.969913354722969,1.32174992905341,1.589,1.982,2.95502499587655,1.00470844752152,1700
"lambda[95,4]",1.50147915,0.492569018289993,0.754082492075949,1.14774991829472,1.43749991304348,1.779,2.67207495897961,1.00248056800343,760
"lambda[96,1]",3.0238274,1.21947606421973,1.35369869622774,2.16599930705252,2.80499982174688,3.62524935378988,5.94667351022251,1.00366243867864,480
"lambda[96,2]",6.285869,2.253116980741,3.04852355105903,4.68324981979817,5.94099924255171,7.4729997993132,11.8629853001928,1.00122359268864,2000
"lambda[96,3]",1.3647685,0.58691777327326,0.633154937521233,0.956649996079798,1.22649908275547,1.62024994215046,2.88142378217118,1.0039663654844,2000
"lambda[96,4]",1.0731661,0.333927187923067,0.562479986120336,0.832499981979095,1.02449987798926,1.269,1.80304997298146,1.00098714941838,2000
"lambda[97,1]",9.366292,3.40537361275635,4.49464946748402,6.993,8.74949987142122,11.05,17.7227417116899,1.01003783303496,180
"lambda[97,2]",0.006121125561,0.00692696966501894,0.000146762311936302,0.00167474994401035,0.00385999987046632,0.00804749995340554,0.0254817476604803,1.00099068168898,2000
"lambda[97,3]",1.5679935,0.530527414943614,0.868257042041304,1.20574992222606,1.45,1.82349979442666,2.87232428496853,1.0051477038371,1500
"lambda[97,4]",1.72434245,0.518480330841713,0.924454957232896,1.36,1.647,2.01724995353352,2.90614984922418,1.00212639938825,920
"lambda[98,1]",4.674503,1.68384244324635,2.32789991614224,3.47224975693193,4.39849997158122,5.58949993291792,8.79729980067915,1.01102811182821,140
"lambda[98,2]",5.678706,1.92915646822736,2.96154866150594,4.30324980388168,5.31299990589121,6.67249994380479,10.3602498824347,1.00073080024959,2000
"lambda[98,3]",4.0925015,1.07186409274423,2.49369929407413,3.31249988676966,3.95949971587321,4.68924998000888,6.66267366991093,1.00070036714718,2000
"lambda[98,4]",1.56019065,0.460972343854245,0.849714833773007,1.23274992392994,1.49749991652754,1.808,2.63504998150829,1.00489059265453,340
"lambda[99,1]",4.535355,1.66962118740441,2.25394997835914,3.367,4.241,5.34374914072599,8.44038678765272,1.0082334365736,200
"lambda[99,2]",6.2699745,2.05405484335241,3.33887490865882,4.87924982703838,5.917,7.30924998717437,10.9602498888669,1.00395666050648,480
"lambda[99,3]",5.888823,1.6005393255829,3.33597499634595,4.74299968365552,5.7134989279775,6.78624998618598,9.78202499875417,1.00146766464127,2000
"lambda[99,4]",1.8609677,0.534379383583901,1.019,1.478,1.784,2.176,3.12407496491095,1.00055384068661,2000
"lambda[100,1]",5.14045,1.81449392189566,2.63692495837326,3.854,4.842,6.074,9.33261950677711,1.00099479514695,2000
"lambda[100,2]",6.311126,2.02903421041576,3.45049858195299,4.90299969398163,5.92649997890829,7.39849994931862,10.7619927862161,1.00203634187901,980
"lambda[100,3]",4.5209955,1.16026499727937,2.71297499550665,3.68274997454118,4.36349997135327,5.15224998180524,7.329667578793,1.00151065294032,2000
"lambda[100,4]",1.6325661,0.46472312673575,0.908207315814514,1.296,1.567,1.909,2.70904998201317,1.00201889427018,990
"lambda[101,1]",1.58289855,0.673172975534812,0.632477484377656,1.12074991632577,1.45449991405981,1.923,3.16317481147048,1.00128416151736,1900
"lambda[101,2]",4.695199,1.57821017265557,2.4618748760782,3.56774997372048,4.40149997160059,5.55374984810297,8.42902499855421,1.00116434474289,2000
"lambda[101,3]",4.758432,1.26600424317925,2.77494998242409,3.852,4.58549997274016,5.44524998278421,7.82747443877999,1.00173630318467,1200
"lambda[101,4]",1.13203215,0.325222515816132,0.626569971956339,0.898149995824441,1.084,1.32,1.867,1.0030382727868,590
"lambda[102,1]",8.502983,4.4373166677978,2.99597499593118,5.54874998310329,7.56599993391488,10.29,19.6019960310693,1.01915546876247,83
"lambda[102,2]",0.003762296896,0.0045836243375933,8.27320235885112e-05,0.000859549995636914,0.00223849860397544,0.0049374908237444,0.0172619954946228,1.00130100763773,2000
"lambda[102,3]",0.58920409,0.337121897185948,0.180372417924933,0.3572,0.50099975049894,0.731349994872963,1.526,1.00063508847053,2000
"lambda[102,4]",1.08938295,0.407468783330689,0.498489996086197,0.793649616984938,1.017,1.29824992780594,2.08002499414248,1.00650712319632,250
"lambda[103,1]",2.4562259,1.33244922356384,0.858797499858076,1.557,2.181,3.00949887929576,5.81602499790472,1.00401564296551,430
"lambda[103,2]",5.7168354,2.89609882787816,2.01487484854285,3.73974997492925,5.09049977900009,7.00874987963194,12.8802499054249,1.00405047291004,450
"lambda[103,3]",3.4353867,1.4685223744006,1.39897499128432,2.38799748462657,3.18999984326018,4.18049919306625,6.80693918531135,1.0028518828546,780
"lambda[103,4]",0.9106476,0.346336802454789,0.3991,0.663974998587978,0.852149998533122,1.08824991387889,1.74202499300637,1.0044186206612,380
"lambda[104,1]",9.590332,5.01791180574361,3.41384987133618,6.22449849304769,8.58249986891931,11.64,21.4622454125331,1.00895132876744,180
"lambda[104,2]",0.0039534152945,0.00478485445816654,8.70403522124588e-05,0.000915349503890344,0.00234049994659261,0.00522649992825941,0.0179,1.00148373926284,1800
"lambda[104,3]",1.26984995,0.427473627761074,0.65635744624917,0.968549996127966,1.20049989587671,1.48724993697832,2.30529924121118,1.00127593610401,2000
"lambda[104,4]",1.23355685,0.459788716754886,0.577352423636266,0.901999933461478,1.154,1.47824993659471,2.33707495310445,1.00555625520549,300
"lambda[105,1]",9.519299,4.92371886731373,3.43442311477457,6.19074998485562,8.49399976453967,11.5249967480844,21.3032403687837,1.00697571668406,230
"lambda[105,2]",0.003843787586,0.00463868362021396,8.31949941313356e-05,0.00089864879250048,0.00225949994467803,0.00506972739920011,0.0169907493551491,1.00150914613777,1700
"lambda[105,3]",1.2601721,0.422929670778491,0.652829853238429,0.958774999022156,1.1944998953537,1.476,2.2565226321023,1.00134269536579,2000
"lambda[105,4]",1.4058548,0.521741700602927,0.644056881723503,1.02774990875172,1.321,1.67949977680784,2.64432422350801,1.00530358487733,310
"lambda[106,1]",3.5794397,1.65172263377765,1.3079499626918,2.44474996164729,3.259,4.3827498075278,7.821,1.00426554260958,400
"lambda[106,2]",0.16748203,0.0587287176909211,0.0805472481675796,0.125474992526406,0.1581,0.201124995339492,0.304314985600351,1.00059343745617,2000
"lambda[106,3]",4.851836,1.40189928772022,2.63564909061635,3.854,4.675,5.6182499833143,8.05214994553715,1.0011669337023,2000
"lambda[106,4]",1.3009884,0.396507627145598,0.675397499819534,1.023,1.245,1.522,2.27204997855556,1.00067366067294,2000
"lambda[107,1]",6.1127605,2.31077886385058,2.90797499580803,4.46099865420534,5.68099859179704,7.32549994881361,11.71,1.00143082305788,1600
"lambda[107,2]",3.35945305,1.04965976533455,1.69092493505868,2.60349985592623,3.2014999609558,3.96774978740157,5.74109996604936,1.00211107356761,930
"lambda[107,3]",4.2752615,1.11246718906272,2.531,3.46574997294698,4.14049996981041,4.88724998081874,6.83042448514982,1.00133595752374,2000
"lambda[107,4]",1.2407419,0.36702225349653,0.668584993433901,0.9711,1.197,1.44324993505744,2.0952245301172,1.00135203890008,1800
"lambda[108,1]",3.35705325,1.42658873944287,1.42187478523583,2.34649984014209,3.084,4.053,6.84807498398717,1.00845932036311,190
"lambda[108,2]",4.3627615,1.4530893533958,2.10997499422213,3.33174997185882,4.15749972940468,5.12,7.86307498605367,1.01037937122791,150
"lambda[108,3]",5.2068095,1.42917293664944,3.03494998393043,4.197,5.00799840255565,6.01274985969653,8.57304999431441,1.0024911827559,890
"lambda[108,4]",1.04751225,0.323759589233659,0.548994999111809,0.808474971004257,1.009,1.227,1.77407493823814,1.00102127506031,2000
"lambda[109,1]",5.266979,1.95272330239255,2.54887488031325,3.87549990322164,4.91299959291673,6.28049994029772,10.1002498794103,1.00199774618748,1000
"lambda[109,2]",4.7412455,1.44919496281552,2.43087487449581,3.73324977392993,4.537,5.57849993278566,8.08842456511853,1.00355649281114,490
"lambda[109,3]",4.784566,1.24480668799989,2.85192496151349,3.879,4.65049997312117,5.47574984593965,7.67649936599087,1.00192266009238,1600
"lambda[109,4]",1.23564545,0.357586242324348,0.674652434669316,0.975099753736663,1.19,1.44124993496734,2.06414978783326,1.00076716001318,2000
"lambda[110,1]",6.8131325,2.23861120049848,3.63594998658755,5.25849992867785,6.419,7.9442499881995,12.2832333432822,1.00051267268746,2000
"lambda[110,2]",0.001743223553,0.00197792220188683,3.629899946242e-05,0.0004682,0.00110449988682661,0.00232449983872123,0.00725109997311693,1.00051533648072,2000
"lambda[110,3]",1.4013226,0.393265685127484,0.772419838004672,1.12974991699254,1.353,1.61524994197142,2.319,1.00076559680209,2000
"lambda[110,4]",48.993365,11.1215098938019,31.7392496542035,41.3174997730803,47.29999577167,55.13,74.5649934731647,1.0012932806839,1900
"lambda[111,1]",6.5848975,2.27132426349668,3.36109526851896,5.01049992514721,6.2494999799984,7.55399980146474,11.98,1.00193086211945,1000
"lambda[111,2]",15.240097,4.77620041275305,7.90927370107536,11.84,14.4949991376336,17.9024994764276,26.2252296090154,1.00113353987559,2000
"lambda[111,3]",1.77579375,0.512938535095903,0.967679991935261,1.41974993395174,1.711,2.043,3.03102499597992,1.00116496363244,2000
"lambda[111,4]",50.718815,11.9219649374489,32.7294998509941,42.4124980101409,48.53,57.3224959124796,79.041999013815,1.0009369141408,2000
"lambda[112,1]",7.411162,2.3641472468648,4.06062432310417,5.79974998383458,6.97249955181067,8.58249960684954,13.0122424464668,1.00497082302122,340
"lambda[112,2]",0.002032565022,0.00229368369344765,4.4312978902372e-05,0.00055164803139019,0.001302,0.00272074968999722,0.00830427482256711,1.00053935459393,2000
"lambda[112,3]",1.3578987,0.375435634278438,0.760994999359285,1.10174991488234,1.30949990454372,1.55224993961677,2.24714980508222,1.00094891460699,2000
"lambda[112,4]",53.38294,12.0310483549298,34.6797499648506,44.71,51.64,59.87,81.022498496963,1.00203162528165,980
"lambda[113,1]",7.726127,2.52941155474502,4.19379981378615,5.983,7.3284999829433,8.86724973573435,13.5702499102315,1.00275938300816,660
"lambda[113,2]",0.001981098777,0.00223928929371326,4.34787492987158e-05,0.000532074955936954,0.00126849517145317,0.00263999943210492,0.00806609997583234,1.00052797355387,2000
"lambda[113,3]",1.7330727,0.496589931084529,0.949527391845605,1.389,1.674,2.00024995313867,2.9160999331879,1.00085275396483,2000
"lambda[113,4]",55.995095,12.5417950749813,37.0792497040292,47.0574998007615,54.0199962976674,62.7224962642951,85.0212496417671,1.000801197787,2000
"lambda[114,1]",7.5048215,2.40548113760833,4.08892497316202,5.83074998392053,7.06749984082066,8.73,13.3309985400177,1.00465638508953,360
"lambda[114,2]",0.0019410417185,0.00218843899751651,4.25582951470218e-05,0.000518299971051784,0.00123349989866234,0.00261899942755367,0.0081452711235749,1.00050044455147,2000
"lambda[114,3]",1.10544995,0.333454876943607,0.594854933490782,0.881599982982907,1.052,1.28,1.87202499349187,1.0006402732784,2000
"lambda[114,4]",53.766675,12.1028514657157,34.8494998600619,44.9674997915006,52.2099961693161,60.537498606466,81.966240724834,1.00127467479035,1900
"lambda[115,1]",6.0301575,2.24458943340559,2.89597499579065,4.47374997904287,5.62499111110409,7.05874988048444,11.4109982949069,1.00986038013657,160
"lambda[115,2]",0.0018571626475,0.00213781759468215,4.05982485274231e-05,0.000487924982703838,0.00116849989302524,0.00247574542482564,0.0076550499936327,1.00052793052713,2000
"lambda[115,3]",2.00746385,0.609255808924734,1.06794995429758,1.58,1.92349941512858,2.34124995996299,3.49607496864257,1.00075201555463,2000
"lambda[115,4]",49.44312,11.6649501111727,31.4157387498915,41.2974997729704,47.71,55.8649993288191,77.0019989877054,1.00240797872684,790
"lambda[116,1]",4.6089335,1.79603828741001,2.10787485523524,3.28874997149084,4.29049997086587,5.57749993277361,8.88627483417884,1.0005917968942,2000
"lambda[116,2]",5.908785,1.98220244678616,3.08467433049614,4.51749991697723,5.59449944141565,6.89424998640237,10.88,1.00251999065448,2000
"lambda[116,3]",1.638649,0.533931320954997,0.855044930899775,1.25649970139345,1.5654999201533,1.90849980357921,2.93007496258921,1.00293634677747,620
"lambda[116,4]",48.556385,12.6608605029877,28.3697499570309,39.7549990565642,46.8149997329916,56.2174984993997,76.4939959266438,1.00450948050759,380
"lambda[117,1]",14.8937835,5.76496154605054,6.68887495442704,10.77,13.85,17.88,28.152246500481,1.00150313876502,1500
"lambda[117,2]",0.059734736065,0.0646157232596658,0.00145611458813112,0.0168549799524645,0.0393049996819743,0.0805724905787654,0.232114981128619,1.00113559552335,2000
"lambda[117,3]",2.25807425,0.714528923643612,1.16989983295726,1.76549978751533,2.15949994211623,2.641,3.92207497204684,1.00257045629711,730
"lambda[117,4]",74.25396,18.2101385082773,45.7497499733568,61.1174998465986,71.23,85.4299982444505,117.514962784627,1.00068111073167,2000
"lambda[118,1]",7.6291915,2.87479422215532,3.47497499649214,5.57599973092561,7.12249998244998,9.13049995893186,14.1802499140914,1.0045726175041,370
"lambda[118,2]",0.52338365,0.170438247191557,0.269854853050259,0.403674997677395,0.49394999746938,0.610649846558801,0.940402282744142,1.00195837867454,2000
"lambda[118,3]",1.5239246,0.504070646232288,0.786344924852028,1.169,1.444,1.78224994740779,2.70212488737349,1.00308848104052,580
"lambda[118,4]",63.85581,15.5912974515276,39.3079980131096,52.7924784976328,61.4349997965329,73.06,99.8927485247579,1.00072705578837,2000
"lambda[119,1]",2.64121195,1.22203234990499,1.02169826938783,1.796,2.39299811951451,3.2124998832927,5.58934957330147,1.00093758803022,2000
"lambda[119,2]",34.84109,10.9232168588366,18.5279957786072,27.2274996556368,33.1399984912492,40.3624941956449,61.4598741246923,1.00384619245419,550
"lambda[119,3]",3.0921145,1.04839573072092,1.52392492793317,2.351,2.941,3.6742499744869,5.46024977705448,1.00062442649858,2000
"lambda[119,4]",38.33518,10.1798938150967,22.5687486480612,31.1949987976273,36.5,44.1149787647637,60.5829971067766,1.00057725275765,2000
"lambda[120,1]",16.7721675,6.9056199960763,7.14187495731896,11.96,15.5399967824964,19.8049981071758,34.3219977307543,1.02448840782143,68
"lambda[120,2]",0.045542225855,0.0498941595392462,0.00106918810157872,0.0126699525440449,0.0298249995808885,0.0614824328316815,0.186622447263443,1.00114807460574,2000
"lambda[120,3]",0.922983,0.307105389713687,0.481432314794943,0.702174774222423,0.870199977016777,1.075,1.64517463798188,1.00177070384733,1200
"lambda[120,4]",47.815845,12.7954401264665,28.04,39.0549913539119,45.67,54.8224998290039,78.5029977665786,1.00391653211969,540
"lambda[121,1]",6.6913535,2.77358533045775,2.90492496221613,4.75974840358403,6.15399967500811,8.07999981438706,13.462242697894,1.02222932496992,73
"lambda[121,2]",42.99275,13.7020063248476,22.6087486504564,33.0874997166318,40.7149996929878,50.792495387151,75.1509997406098,1.00059289318546,2000
"lambda[121,3]",0.68655785,0.322768976598596,0.270579971118941,0.4611,0.616199967543005,0.836824971997928,1.52324920321246,1.00245884287665,2000
"lambda[121,4]",34.31565,9.20960493121146,20.0897499393156,27.9,32.88,39.4024997620911,55.875489469298,1.001643634775,1300
"lambda[122,1]",7.2918295,2.82743887409138,3.34549853727763,5.30349653225406,6.81349983488662,8.63174755767461,14.2609986350585,1.0069126377481,240
"lambda[122,2]",35.72318,10.4302976871478,19.8394997541211,28.1774996672484,34.0699985324332,41.904999105261,60.5624979897181,1.00079824244438,2000
"lambda[122,3]",2.22122325,0.707530790569739,1.13689982809779,1.7177499454122,2.10149994051868,2.62349985709749,3.83227461589076,1.00051114551937,2000
"lambda[122,4]",37.49876,9.33760349779005,22.7084980646648,31.284998801087,36.1949996546484,42.4824997793382,59.7012494899169,1.00071133038763,2000
"lambda[123,1]",16.350051,6.40592466516793,7.41369976303314,11.87,15.26,19.37,31.850499847002,1.01036058141394,150
"lambda[123,2]",0.03839377804,0.0416865599009125,0.000899533952545627,0.010887499138657,0.0246449994927977,0.0525674599111314,0.153764469867345,1.00096589662291,2000
"lambda[123,3]",0.7210542,0.317986558659488,0.303547322157814,0.493849992405576,0.654349998089707,0.87212499892508,1.5510249921455,1.00246153104095,1000
"lambda[123,4]",53.89081,13.5352597822349,32.718498657456,44.06,51.97,61.39,86.4127482948121,1.00057355368617,2000
"lambda[124,1]",9.392025,3.43835315864976,4.53972467465991,7.008,8.67099994233652,11.13,17.7604997257101,1.00497915224249,340
"lambda[124,2]",44.724,13.3137413845556,25.14,35.2174997337719,42.2149997038967,51.7924998190009,75.7804717294196,1.00049794533983,2000
"lambda[124,3]",1.2861543,0.3892576011352,0.69428999719035,1.00474990666224,1.22449989791751,1.49224993718944,2.20404997789433,1.0006067852994,2000
"lambda[124,4]",56.065975,14.2615900419496,33.7084986969303,46.1274949171377,53.8749997679814,64.56,88.7034973097285,1.00138907452733,1700
"lambda[125,1]",6.296775,2.42665232782429,2.93489993350081,4.548,5.834,7.566,12.2609984128697,1.00790360488228,200
"lambda[125,2]",39.160445,11.788601053958,22.1882473031517,30.9449987879114,37.08,45.3399966926355,67.0094953047738,1.00148580814883,1500
"lambda[125,3]",1.60393755,0.495410353691028,0.842132394283022,1.253,1.522,1.87824995009537,2.74849823443675,1.00049957537737,2000
"lambda[125,4]",49.82071,12.4541099611077,30.1089993518077,40.91,48.1549997404215,57.4024998366891,78.1917492366853,1.00206874725878,960
"lambda[126,1]",2.6299716,1.11941091770841,1.09494995542585,1.8207499485008,2.42999979423867,3.2137497375379,5.49107498003131,1.00067411451561,2000
"lambda[126,2]",26.5545175,8.11831607740547,14.5394996644141,20.62,25.4049995079709,31.0324996979298,46.8152385518767,1.00061488685576,2000
"lambda[126,3]",1.4480666,0.439815287544691,0.7784,1.133,1.381,1.68524994438127,2.47707495575288,1.0007251344917,2000
"lambda[126,4]",33.974885,8.68535983851776,20.3469913422946,27.97,32.92,38.9,54.1904999100606,1.00121785606281,2000
"lambda[127,1]",8.2607025,3.22384483043758,3.89322197639022,5.997499937467,7.669,9.82374953249428,16.2034853379849,1.00356526903649,490
"lambda[127,2]",46.176045,14.6546389320614,25.075484180592,35.917499738961,43.5449997129406,53.6824998253729,80.6949458832744,1.00079533175509,2000
"lambda[127,3]",1.5446359,0.47897897486254,0.807077487759722,1.213,1.469,1.80149979191712,2.70809992806108,1.00074250130437,2000
"lambda[127,4]",68.66691,18.0390833668526,40.5262432176482,56.187499833138,66,79.4124970492577,109.914960220252,1.00049838712932,2000
"lambda[128,1]",10.381472,3.77101055852835,5.1089749976142,7.81,9.66999979317477,12.2949969516321,19.4259641431228,1.00104251035604,2000
"lambda[128,2]",24.5443105,7.24565849620389,13.6397499106057,19.317499514605,23.42,28.4349986815118,41.6912492697358,1.00125646690967,2000
"lambda[128,3]",1.05930205,0.333426496510228,0.55503987317518,0.828274998868084,1.00849987605354,1.23024992381662,1.90919959253286,1.00055988528379,2000
"lambda[128,4]",43.13545,10.0681355311714,27.5182478263466,35.99,41.61,48.8099969276984,67.0504999273074,1.00267022355544,690
"lambda[129,1]",8.4888645,3.15744581539863,4.19687492734652,6.32974962962718,7.85199840804874,10.0024990630465,16.4619952763473,1.00243616944334,1300
"lambda[129,2]",32.1368,9.50240298510043,17.8359824072574,25.46,30.7249963384864,37.26,54.7232462418278,1.00212766223142,920
"lambda[129,3]",1.3637406,0.413947371491621,0.740647427302006,1.072,1.304,1.594,2.37767128994327,1.00049860925122,2000
"lambda[129,4]",43.534215,10.2960984117785,27.4894998225778,36.1774935185391,42.0549997027702,49.4424998103986,67.4459896150699,1.00248493238038,760
"lambda[130,1]",7.1797,2.96545748309464,3.07489225631177,5.13149817186087,6.63649998116477,8.69149995685771,14.1302499137875,1.00156420327988,1400
"lambda[130,2]",3.160809,1.01153546082837,1.68374927343488,2.41674996120288,3.002,3.716,5.63624978400847,1.00160044049692,1400
"lambda[130,3]",1.54833905,0.503006913081124,0.804767474380213,1.2,1.469,1.81,2.76802499559805,1.00057787688883,2000
"lambda[130,4]",42.645995,10.0187527374011,27.6794998237962,35.58,41.1599987852284,48.4624998065648,64.9324533038469,1.00050330444341,2000
"lambda[131,1]",4.576316,1.97140327116823,2.03597499401206,3.21849988346195,4.168,5.44974984520479,9.59904999492204,1.00773133428266,280
"lambda[131,2]",27.7130975,9.20359751801602,13.9292492114626,21.1574995568249,26.4049995266048,32.5049988465679,49.7482234328449,1.00838228631382,190
"lambda[131,3]",1.63864515,0.520984020312704,0.876324874560342,1.26574992591373,1.555,1.92124995121211,2.90207496222849,1.00083055288967,2000
"lambda[131,4]",31.81541,8.64126588932345,18.828998962968,25.7,30.59,36.47249357686,52.3824976761733,1.00336502562149,520
"lambda[132,1]",1.78279745,0.697060919921307,0.821539914392291,1.29,1.66999970059878,2.09424995524169,3.43234930584079,1.00230889109676,1200
"lambda[132,2]",0.001828419447,0.00207729470116052,4.72095787599511e-05,0.000474223952519839,0.00111549988794262,0.00238974526043053,0.00768723725254208,1.00051290524447,2000
"lambda[132,3]",2.5868081,0.715166695460253,1.45797499163717,2.09049982055984,2.498,2.96149987340347,4.29724971680568,1.00169281021205,2000
"lambda[132,4]",2.5086365,0.674945857327024,1.46787479198063,2.038,2.41449994822945,2.905,4.09904998811067,1.00097282978466,2000
"lambda[133,1]",1.35007415,0.534527510167943,0.594197499794869,0.967974975782911,1.264,1.61349976768196,2.59402499530285,1.00115178629894,2000
"lambda[133,2]",0.0017255401795,0.00197944292207612,4.37090099280354e-05,0.000449474830940016,0.001057,0.00227,0.00727472359460197,1.00049915090463,2000
"lambda[133,3]",2.8455452,0.817984866398999,1.544,2.28274995892512,2.749,3.279,4.78114990830624,1.00183796905918,2000
"lambda[133,4]",2.25082025,0.61345791537962,1.295949962346,1.813,2.17549994254194,2.605,3.6672247312257,1.00088424369199,2000
"lambda[134,1]",1.17697725,0.462849604197184,0.525857432882656,0.85294999560315,1.08599953959475,1.39924993301578,2.36029925883587,1.004050922986,450
"lambda[134,2]",4.7666315,1.66819857659489,2.314,3.60774997401187,4.482,5.65974985094731,8.57307498720842,1.00179185671981,1200
