"species","quad","year","genetID","allcov.0.2","allcov.2.4","allcov.4.6","allcov.6.8","allcov.8.10","allcov.10.12","allcov.12.14","allcov.14.16","allcov.16.18","allcov.18.20","allcov.20.25","allcov.25.30","allcov.30.35","allcov.35.40","allcov.40.45","allcov.45.50","allcov.50.60","allcov.60.70","allcov.70.80","allcov.80.90","allcov.90.100","allcov.100.110","allcov.110.120","allcov.120.130","allcov.130.140","allcov.140.150","allpts.0.2","allpts.2.4","allpts.4.6","allpts.6.8","allpts.8.10","allpts.10.12","allpts.12.14","allpts.14.16","allpts.16.18","allpts.18.20","allpts.20.25","allpts.25.30","allpts.30.35","allpts.35.40","allpts.40.45","allpts.45.50","allpts.50.60","allpts.60.70","allpts.70.80","allpts.80.90","allpts.90.100","allpts.100.110","allpts.110.120","allpts.120.130","allpts.130.140","allpts.140.150","propQ.0.2","propQ.2.4","propQ.4.6","propQ.6.8","propQ.8.10","propQ.10.12","propQ.12.14","propQ.14.16","propQ.16.18","propQ.18.20","propQ.20.25","propQ.25.30","propQ.30.35","propQ.35.40","propQ.40.45","propQ.45.50","propQ.50.60","propQ.60.70","propQ.70.80","propQ.80.90","propQ.90.100","propQ.100.110","propQ.110.120","propQ.120.130","propQ.130.140","propQ.140.150"
"POSE","Q1",2010,17,1.18271728100649,17.8432339240771,41.1626528961558,59.7368805703321,78.5937585060602,97.4006162721856,114.62071160207,127.568745832039,138.53792842187,149.281160876337,456.655932517288,564.660100721617,616.813558931237,638.255981186966,569.827109761306,391.216818570656,294.396086819193,64.255985827609,5.10059894917231,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2,5,1,4,5,10,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999281381106644,0.975066875614823,0.925072287452788,0.8001388996427,0.637999349216758,0.49727359218164,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"POSE","Q1",2010,18,12.5643036193191,37.6929108997019,62.8215181493557,87.950125453716,113.07873265641,138.207339959666,163.335947215651,181.981855147635,181.360577063592,189.179797959639,475.41628819488,428.419270726453,423.179430426947,361.416935706938,344.316606024724,302.809608233972,599.099493641782,295.210895536625,13.8797143426391,0,5.86678328673133,9.32244522080327,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,0,0,0,4,5,3,11,3,0,0,0,0,0,1,1,1,1,1,1,1,0.9919380986655,0.961958379698238,0.92975555383892,0.837210914753697,0.733223669237975,0.657182057260684,0.60082853597159,0.55767593515079,0.523693687755744,0.473783050338678,0.439017306608463,0.410855156639981,0.364723646111881,0.310554915958436,0.26238823973997,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"POSE","Q1",2010,19,12.5643036193192,37.6929108997019,62.8215181493555,87.9501254537161,113.07873265641,138.207339959666,163.335947215652,188.464554425021,213.593161699991,238.721769043332,605.73356706737,573.766624436576,534.053438735622,436.398634368703,263.975400358604,261.785365654004,445.430016979863,34.5979402367366,5.19848740821908,9.74074109931553,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,3,0,1,1,9,7,3,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.962098057398711,0.905475300066212,0.857175773693882,0.817749698173418,0.785123040498847,0.738331609791444,0.641730651785425,0.546712053627047,0.472593222099565,0.391173164515272,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"POSE","Q1",2010,2,0,0,0,0,0,0,0,0,0,0,0,0,4.73068492882631,55.9350701498326,82.4309512657122,134.41211493427,389.453401549416,742.262435584896,846.96484170486,894.648263579193,740.581350697553,364.403051627217,142.647110585849,28.6413028595534,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,1,2,8,6,4,3,1,2,0,0,0,1,1,0.958371978280411,0.86827752684693,0.757364359812803,0.66586184415476,0.600761072769205,0.552604638007316,0.515725131617769,0.486660412806871,0.435487784002696,0.402295634300528,0.379086211609609,0.36196943152342,0.34883580537347,0.338445777992674,0.323060213000655,0.312221489225171,0.304177023209461,0.297970934576552,0.280310003437799,0.249118919971102,0.217687921092555,0.188290809294125,0.162429720455475,0.141494334262925
"POSE","Q1",2010,7,12.5643036193192,37.6929108997019,62.8215181493557,87.9501254537159,113.078732656411,138.207339959666,161.332188976679,170.043310769012,181.085934367798,197.76648618298,544.255119894484,532.580668657728,341.232148783344,268.500945155583,276.094372510595,256.5858004884,531.332610457455,493.693006136864,20.2930563480877,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,3,4,2,5,9,4,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.995173737230805,0.950991420936897,0.87632371359512,0.802964680620865,0.741269911444959,0.649829086166041,0.579401054152806,0.48085860567539,0.390785175990548,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"POSE","Q1",2011,1,0,0,5.5508796774625,15.4338797556021,20.7866469339865,32.0557786896329,45.8754703219649,53.8361364239103,56.5245910116496,63.5338616502443,219.1168609508,304.317383358327,352.374504199005,325.892010907164,359.816839896263,299.782282656171,481.282869807937,376.35928393075,252.139319002746,367.450891452074,195.811371389103,2.60290508235312,0,0,0,0,0,0,2,0,1,1,1,0,2,2,2,5,3,5,5,6,7,7,3,2,0,0,0,0,0,0,1,1,1,1,0.996066319567181,0.949494258127879,0.900985618144716,0.859164631228533,0.824117237375883,0.794754841255164,0.73945461553499,0.701161951656643,0.673249765844119,0.652058880791901,0.635445729831775,0.611220845329408,0.543485969858849,0.47406635528523,0.417611358922202,0.37207574308629,0.317252816744678,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"POSE","Q1",2011,12,12.5643036193191,37.6929108997019,62.8215181493557,87.4842981905064,95.9567197982057,102.376022826939,96.4468183602618,86.0867961794136,88.0218217890047,102.656424303565,291.862264232891,361.641330237878,430.816760130775,500.956255005032,423.952797492851,270.624966563158,442.614971927321,290.605697748186,45.3610896427804,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,1,2,8,7,11,7,7,4,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.996177375870249,0.968654901263766,0.921356093205542,0.794458556559871,0.636558049919646,0.497225210361843,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"POSE","Q1",2011,13,12.5643036193192,37.6929108997019,62.8215181493557,87.9501254537161,110.5674038207,130.261309886372,133.220524148175,140.373215650648,150.193634212447,161.26566995138,450.960625882793,500.471109161846,481.029942851017,439.671024091799,361.101637068119,232.515074725436,313.717185591923,4.47066891697295,0.25,19.445883015424,0,0,0,0,0,0,1,0,0,1,0,2,1,2,0,1,3,2,5,5,6,3,6,5,9,1,1,0,0,0,0,0,1,1,1,1,1,0.99511631668031,0.956266655974164,0.91470007737471,0.877395860632033,0.845070333848506,0.782446275635531,0.738168040840352,0.705563712801405,0.680666298736945,0.654492933383755,0.619005566284975,0.554636034448039,0.48364025681586,0.425371657443461,0.377113911695719,0.317302501348695,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"POSE","Q1",2011,14,0,3.34875846399671,18.0592251870278,41.2665021264859,59.6097232636642,72.5286803845414,76.8183162672008,80.1478450068865,88.4176257578036,94.7054866982364,258.000272217742,271.671570699947,177.874030958942,197.930917420626,262.183113251019,311.096620718677,665.898541276142,418.40407356594,254.468397162614,334.202484630391,143.911582039261,0,0,0,0,0,0,0,0,2,2,0,2,1,0,0,2,1,3,5,3,3,5,6,8,6,4,0,1,0,0,0,1,1,1,0.963847389004126,0.894423966924887,0.801296193845704,0.715782149797722,0.651603729991985,0.60221345974927,0.563227051655601,0.494613086282378,0.45022332592783,0.419281467162746,0.396529891891815,0.379119167155834,0.365377632696169,0.345088250356183,0.330841281616825,0.320294310147874,0.312155735281729,0.286795088651395,0.252355937168387,0.219014502248754,0.188380030821795,0.162429720455475,0.141494334262925
"POSE","Q1",2011,16,11.3884618512734,29.8559358097605,48.3864132999708,68.1233240696103,86.0221244242017,98.3947342029812,103.107152254811,108.965716422633,111.705245389978,116.135293877108,287.652220550544,225.415246513386,213.413787015417,273.006650597913,319.49691455479,336.763859232136,547.759864800434,278.399090258548,286.626156864359,279.92557510729,0,0,0,0,0,0,0,0,2,2,0,1,0,3,1,0,0,3,6,4,2,1,8,6,10,3,1,1,0,0,0,0,1,1,1,1,1,1,0.971014213654919,0.897833816591551,0.824126946714836,0.76003508700946,0.646180772911587,0.572443319224198,0.521236269165699,0.483763855122417,0.455225557521518,0.432802347130546,0.399885440754708,0.376927445839787,0.360025512190101,0.341149097942899,0.299471446555826,0.258277565993648,0.220847643519793,0.188380030821795,0.162429720455475,0.141494334262925
