quad,year,SP_ID,x,y,GenID
Q23,2007,81,52.8303951144,42.7627627069,147
Q23,2007,82,73.3767823665,43.5322903593,148
Q23,2007,83,50.3679068046,44.994392543,149
Q23,2007,84,69.9908606068,45.9947786691,150
Q23,2007,85,47.1358908424,50.5349919075,151
Q23,2007,86,60.8334823438,52.4588105936,152
Q23,2007,87,90.1524840327,53.4591962748,153
Q23,2007,88,59.2174748076,55.6138738796,154
Q23,2007,89,95.2313660048,55.8447323533,155
Q23,2007,90,76.5318456525,58.3841728944,156
Q23,2007,92,91.845445135,62.7704807802,157
Q23,2007,93,89.306003704,63.616960664,158
Q23,2007,94,51.9839143408,66.0024962976,159
Q23,2007,95,42.287866899,69.6962292072,160
Q23,2007,98,48.9827572972,72.6973862508,161
Q23,2007,99,29.7445668763,74.7751111793,162
Q23,2007,100,26.8973142953,76.3141660393,163
Q23,2007,103,22.2031965943,84.8559228923,164
Q23,2007,104,80.6103419434,85.8563090184,165
Q23,2007,105,98.8481457933,89.0113714145,166
Q23,2007,106,79.7638611698,89.7808995119,167
Q23,2007,108,69.1443802781,91.2430021405,168
Q23,2007,110,52.2147732594,92.1664347005,169
Q23,2007,111,71.9916324142,93.0129154741,170
Q23,2007,112,69.6060972255,93.2437739478,171
Q23,2007,113,67.6053254182,94.859781484,172
Q23,2007,117,66.4510339396,97.1683644413,173
Q24,2007,3,26.757167001,71.8164624909,174
Q24,2007,6,35.3866181574,91.3901054394,175
Q24,2007,23,43.6368247528,41.1384798965,176
Q24,2007,32,11.0758609931,43.9916456176,177
Q24,2007,33,15.8626534064,44.2819402836,178
Q24,2007,50,98.4250721568,32.4991596061,179
Q24,2007,53,46.0932706558,46.0418940575,180
Q24,2007,54,61.9767246476,54.9867870792,181
Q24,2007,55,62.7290990557,58.5814629282,182
Q24,2007,58,62.8126958167,64.015275972,183
Q24,2007,60,71.5903939816,73.2109606113,184
Q24,2007,63,67.9121209268,76.4712480817,185
Q24,2007,66,67.74492607,82.7410331844,186
Q24,2007,67,61.7259330299,85.4161411033,187
Q24,2007,68,66.9925521069,86.0849183055,188
Q24,2007,70,69.5840628199,88.2584434341,189
Q26,2007,0,13.267219044,81.9218398559,190
Q26,2007,2,4.7461556494,54.6241082629,191
Q26,2007,5,79.5819071241,66.6852928692,192
Q26,2007,7,94.4855065954,73.8862482607,193
Q26,2007,15,49.1825798998,16.8180961776,194
Q26,2007,38,43.8276091936,10.6792705462,195
Q26,2007,47,39.4250441451,24.4372861561,196
Q26,2007,53,50.0875066987,46.6564815729,197
Q26,2007,57,12.1841736024,56.2183018634,198
Q26,2007,60,9.5013604494,58.8323254032,199
Q26,2007,68,53.6645901611,77.2680658488,200
Q27,2011,0,66.0784347731,48.896627891,201
Q27,2011,1,62.7653808668,47.6920240436,201
Q27,2011,2,80.0729422103,40.0941408975,202
Q27,2011,3,82.729153393,34.1811036158,203
Q27,2011,4,99.0929554237,19.302030341,204
Q27,2011,5,17.8398781905,17.5274118282,205
Q27,2011,6,16.8509257781,27.7569115786,206
Q27,2011,7,42.5946797225,61.7163580661,207
Q27,2011,8,40.3501512135,65.5065825657,207
Q27,2011,9,51.5960578583,62.4223820344,208
Q27,2011,10,30.3507341394,82.8031797259,209
Q27,2011,11,43.2535785412,88.848955426,210
Q27,2011,12,33.2187006675,73.6318560366,211
Q27,2011,13,49.5200290949,74.2149812043,212
Q27,2011,14,91.8584017349,59.4658667931,213
Q27,2011,15,88.1159955411,47.1155322604,214
Q27,2011,16,59.8943261573,25.8713893056,215
Q27,2011,17,45.3078765904,20.5032293888,216
Q27,2011,18,1.0469321823,11.7881445641,217
Q27,2011,19,0.6973702512,27.13939849,218
Q27,2011,20,0.7681564012,42.7610694377,219
Q27,2011,21,0.9935303172,47.6388049819,220
Q27,2011,22,99.3933036099,4.7851922949,221
Q27,2011,63,90.2163201028,0.6075940438,222
Q27,2011,64,36.6116293435,0.9250947992,223
Q27,2011,69,16.7149230561,20.2926333094,224
Q27,2011,70,21.3186824508,21.509719019,225
Q27,2011,75,22.7474351824,28.3888996778,226
Q27,2011,84,27.2982777104,31.9343235182,227
Q27,2011,90,99.3180051589,36.7497494899,228
Q27,2011,91,98.6300867816,37.9668351995,229
Q27,2011,95,78.8921310942,43.7347634372,230
Q27,2011,97,59.4187588506,44.6872657031,231
Q27,2011,100,53.7037470347,46.8568532338,232
Q27,2011,101,53.5449968795,48.3914396987,233
Q27,2011,102,90.74548788,48.6560235873,234
Q27,2011,103,97.783418694,49.7672755635,235
Q27,2011,104,53.8095807681,49.8201924302,236
Q27,2011,105,92.0684068781,50.243526474,237
Q27,2011,106,57.8841723856,51.2489451617,238
Q27,2011,107,56.6141702542,51.4076957618,239
Q27,2011,108,52.9099958138,52.3601975828,240
Q27,2011,109,99.8250446789,52.8364484933,241
Q27,2011,110,57.4608383418,52.9951986485,242
Q27,2011,111,58.8895910734,52.9951986485,243
Q27,2011,113,54.8679163225,53.9477009145,244
Q27,2011,115,98.735920515,54.42395138,245
Q27,2011,117,98.6300867816,56.1172884451,246
Q27,2011,118,92.2271570333,57.2285404213,213
Q27,2011,119,98.4184202046,58.1810422423,247
Q27,2011,139,24.2820216473,90.1427732272,248
Q27,2011,140,26.239942156,91.5715259588,249
Q27,2011,142,2.4273948511,96.7044526858,250
Q27,2011,144,3.9619808711,97.1277871745,251
Q27,2011,145,5.496567336,97.4982043516,252
Q28,2011,14,93.8939520446,99.0933023817,253
Q28,2011,15,42.2255295449,50.1583859683,254
Q28,2011,16,50.856277838,25.2934429836,255
Q28,2011,17,97.417835257,0.8390669139,256
Q28,2011,18,25.6270323328,63.9436164969,257
Q28,2011,19,3.4067737306,62.5353544929,258
Q28,2011,33,92.9388589755,53.7406434151,259
Q28,2011,34,14.2606330293,3.3770292775,260
Q28,2011,44,16.1577924796,4.2550006259,260
Q28,2011,45,14.8789701289,5.1369469212,260
Q28,2011,50,9.9400708749,8.7970238245,261
Q28,2011,54,74.4544368182,12.324808561,262
Q28,2011,55,57.3887771155,13.1626573191,263
Q28,2011,57,43.3217357068,14.6178684839,264
Q28,2011,58,68.986369787,15.0588416316,265
Q28,2011,60,77.5853459442,16.2494689079,266
Q28,2011,65,70.7502623777,30.1401219473,267
Q28,2011,67,98.0024006794,30.8456789836,268
Q28,2011,69,23.6984321925,34.9908261268,269
Q28,2011,76,49.6717476986,49.322451869,270
Q28,2011,77,94.959685738,51.1745386443,271
Q3,2007,3,40.0806701944,79.559153442,272
Q3,2007,4,42.0438499584,99.1798209841,273
Q3,2007,5,33.8926223592,73.5100530575,274
Q3,2007,6,40.0277395624,57.9458339035,275
Q3,2007,10,11.6347095733,39.1791262196,276
Q3,2007,13,54.5289826018,10.2535062503,277
Q3,2007,16,80.3529650186,74.7615886148,278
Q3,2007,30,5.1920025883,10.1823199503,279
Q3,2007,33,74.010265385,28.6767314946,280
Q3,2007,35,20.9876597147,29.6292337606,281
Q3,2007,36,14.7170221331,31.2167370922,282
Q3,2007,37,10.748264249,33.5979916447,283
Q3,2007,38,3.0488739359,34.6298692107,284
Q3,2007,43,87.3547669199,65.379514568,285
Q3,2007,45,90.3710220932,70.3007747181,286
Q3,2007,48,56.0714800512,75.984326239,287
Q3,2007,49,99.0229151171,76.0157856441,288
Q3,2007,52,67.263376893,89.478103668,289
Q31,2011,32,0.0720102613,25.8213829378,290
Q32,2011,0,77.6597718113,52.0026155514,291
Q32,2011,1,69.3643022535,46.2141531549,292
Q32,2011,2,90.2757142637,31.2060049881,293
Q32,2011,3,66.233954005,19.914504379,294
Q32,2011,4,59.890783693,31.6754304672,295
Q32,2011,5,31.7047128889,65.0791100415,296
Q32,2011,6,32.6587595719,81.6349213005,297
Q32,2011,7,0.801170916,93.6635737016,298
Q32,2011,16,71.9490592883,98.95885859,299
Q32,2011,35,38.4824229407,99.082585637,300
Q32,2011,40,32.132410949,98.0242500825,301
Q32,2011,42,42.980349047,96.9218174358,302
Q32,2011,51,23.8421166626,92.997156644,303
Q32,2011,59,25.8705926969,88.7638148712,304
Q32,2011,61,22.6955869235,87.9259661131,305
Q32,2011,63,75.70055349,87.08811691,306
Q32,2011,93,64.2793500776,44.9310884416,307
Q32,2011,103,68.6890815543,20.9421514327,308
Q33,2011,0,5.9092446801,36.5578182895,309
Q33,2011,1,0.6863494996,70.6674833389,310
Q33,2011,2,1.0832059141,87.2727484807,311
Q33,2011,3,0.9401120241,80.6214178447,312
Q33,2011,4,7.3133701298,84.9884220751,313
Q33,2011,5,8.1026125991,75.7441713457,314
Q33,2011,6,13.9993933783,66.0835250543,315
Q33,2011,7,16.3283211024,49.9317734425,316
Q33,2011,8,25.7130778469,67.415946127,317
Q33,2011,9,27.2597833379,52.2210743018,318
Q33,2011,10,17.960568916,33.3255830019,319
Q33,2011,11,25.6548020051,27.5063776268,320
Q33,2011,12,34.8348335637,0.8885033621,321
Q33,2011,13,39.0496676699,28.9984948208,322
Q33,2011,14,43.2788588625,34.451289278,323
Q33,2011,15,36.3777166006,36.6611993209,324
Q33,2011,16,37.6044120807,41.0042894677,325
Q33,2011,17,51.8344115926,45.5854949655,326
Q33,2011,18,56.4942098539,53.9557138902,327
Q33,2011,19,54.3567689426,41.3901785814,328
Q33,2011,20,58.382634647,44.7157221761,329
Q33,2011,21,47.3606654348,59.7316324027,330
Q33,2011,22,51.2619889307,81.0766134323,331
Q33,2011,23,78.2940613569,88.207056983,332
Q33,2011,24,81.3566981574,19.8882272424,333
Q33,2011,25,99.4036650641,9.0916502653,334
Q33,2011,26,94.9917467148,16.0850187619,335
Q33,2011,27,99.4205622187,19.8345688958,336
Q33,2011,28,94.5703845568,24.5412584154,337
Q33,2011,29,96.1343686829,69.1950381801,338
Q33,2011,30,81.6550460287,8.2745707413,339
Q33,2011,31,63.8196496516,16.6983314104,340
Q33,2011,32,98.8557037396,89.4563702572,341
Q33,2011,33,97.6698385211,97.2012499806,342
Q33,2011,34,44.1063479267,77.6582650088,343
Q33,2011,35,87.0103640745,74.4114435922,344
Q33,2011,36,91.3753590924,69.2992544457,345
Q33,2011,37,75.3995309067,98.5835428428,346
Q33,2011,38,82.7143832795,95.4478499325,347
Q33,2011,39,85.4921425359,89.6738154374,348
Q33,2011,40,54.6251024373,13.0210646547,349
Q33,2011,41,51.7757452478,11.1541023721,349
Q33,2011,42,34.0112136732,44.1781184784,350
Q33,2011,43,99.7202377414,82.6527091987,351
Q33,2011,44,20.8906100271,51.2079495239,352
Q33,2011,45,55.4641721815,35.6966603485,353
Q33,2011,46,75.4575181635,66.3729192781,355
Q33,2011,47,75.980396299,11.6194875411,354
Q33,2011,62,98.8931558107,12.1564606397,356
Q33,2011,63,98.7608645338,13.8762556932,357
Q33,2011,65,97.4379446458,12.6415308797,358
Q33,2011,68,96.4237066286,20.7995334443,359
Q33,2011,69,95.5858578705,94.5302366167,360
Q33,2011,70,94.5275223161,93.1632200814,361
Q33,2011,71,94.3952305942,91.0906465098,362
Q33,2011,72,94.1747437979,17.8891111145,363
Q33,2011,74,92.6313380035,18.6828623354,364
Q33,2011,79,89.2799420812,71.9524132355,365
Q33,2011,80,88.1334127871,69.3065752393,366
Q33,2011,81,87.2514660468,87.3864720693,367
Q33,2011,85,84.2087515503,78.0378422285,368
Q33,2011,87,83.6795842181,86.5486233112,369
Q33,2011,92,79.6667287967,92.5458572297,370
Q33,2011,93,79.1375614644,81.3010430763,371
Q33,2011,94,78.5642961499,98.8958705562,372
Q33,2011,97,78.1233225573,91.0465489726,373
Q33,2011,98,77.8587386687,73.3194306606,374
Q33,2011,103,73.8017861551,64.3235793379,355
Q33,2011,113,56.3833488241,68.0277528885,375
Q33,2011,114,55.8982785841,48.713131245,376
Q33,2011,117,53.1201479762,38.1738741279,377
Q33,2011,120,46.9465243537,62.9124652654,378
Q33,2011,122,45.1385351156,64.499968597,379
Q33,2011,124,43.551031339,30.456844266,380
Q33,2011,128,42.4485986923,30.9860120432,381
Q33,2011,131,40.6406090093,32.0884451349,382
Q33,2011,134,36.2749750698,61.9864214328,383
Q33,2011,137,35.2166399603,60.5312107128,384
Q33,2011,143,30.9832986325,42.4513129929,385
Q33,2011,147,26.1766911003,57.8412742896,386
Q33,2011,150,25.0301618062,55.5923114589,387
Q33,2011,151,24.7655770278,59.561069343,388
Q33,2011,153,22.0315439571,59.6492635276,389
Q33,2011,155,21.6346683467,57.8412742896,390
Q33,2011,157,19.5620943301,25.9148219573,391
Q33,2011,158,18.5478563129,26.35579466,392
Q33,2011,159,17.1808397776,26.0912112164,393
Q33,2011,160,13.300276523,72.3492892908,394
Q33,2011,163,9.1551298247,73.1430414016,395
Q33,2011,164,8.537766973,20.093976408,396
Q33,2011,165,6.553388031,20.6672417224,397
Q33,2011,166,5.9801227165,21.8578689987,398
Q33,2011,167,4.5249115517,74.3336686778,399
Q34,2011,8,42.3899078002,76.5473387082,400
Q34,2011,9,62.1171292843,27.1808084425,401
Q34,2011,73,4.1453560445,74.0690226356,402
Q34,2011,97,5.02730145,98.4548356998,403
Q37,2012,23,26.8218741757,23.8608974603,404
Q38,2011,8,10.4464469156,71.0997004216,405
Q38,2011,9,17.5439589741,74.8605629337,406
Q39,2011,0,16.3284505196,98.5849576237,407
Q39,2011,1,37.7013368097,96.7501614205,408
Q39,2011,2,53.1568894251,88.0814094892,409
Q39,2011,3,60.2224262512,85.9683070424,410
Q39,2011,4,71.5185289321,87.851578636,411
Q39,2011,5,67.9118577273,87.7376503879,411
Q39,2011,6,85.362998422,98.2525485031,412
Q39,2011,7,86.8029195473,62.2744194902,413
Q39,2011,8,56.909111773,65.9145242027,414
Q39,2011,9,69.0875447801,56.9211719418,415
Q39,2011,10,68.4016681882,62.0606225494,416
Q39,2011,11,59.7750915894,73.3843196326,417
Q39,2011,12,32.4154355515,78.8580743448,418
Q39,2011,13,12.2810828062,69.4131565537,419
Q39,2011,14,16.5480657656,77.1408536539,420
Q39,2011,15,6.0093327881,78.4723999793,421
Q39,2011,16,5.5053426677,62.9085058606,422
Q39,2011,17,16.5280424986,57.9988828456,423
Q39,2011,18,15.1959183006,64.6847619138,424
Q39,2011,19,5.0882652962,51.4493528984,425
Q39,2011,20,1.7132350617,50.9658815177,425
Q39,2011,21,0.7099800312,43.6389605527,426
Q39,2011,22,1.4358742152,33.1575769976,427
Q39,2011,23,14.8899282184,40.6213423138,428
Q39,2011,24,19.7191006379,29.9556781106,429
Q39,2011,25,15.1861548996,25.924922383,430
Q39,2011,26,7.073624028,18.3795164208,431
Q39,2011,27,16.5015382666,18.6525671983,432
Q39,2011,28,18.0745008578,14.1626948162,433
Q39,2011,29,26.2298132737,19.3464354837,434
Q39,2011,30,1.656405202,2.6103624817,435
Q39,2011,31,54.7825740334,17.750600416,436
Q39,2011,32,69.2978135798,21.659445887,437
Q39,2011,33,52.4982938631,34.9767361419,438
Q39,2011,34,35.0196098657,30.9565988016,439
Q39,2011,35,49.589796433,6.6559666338,440
Q39,2011,36,47.8913920032,11.9193917441,441
Q39,2011,37,70.5300386995,11.8027697915,442
Q39,2011,38,71.8712661092,8.0794992181,443
Q39,2011,39,73.6893905216,6.6037741767,444
Q39,2011,40,78.2362242914,2.1110227005,445
Q39,2011,41,81.419639116,36.0678620073,446
Q39,2011,42,77.5618088093,35.5579885747,447
Q39,2011,43,77.7474270975,28.6858900475,448
Q39,2011,44,22.7063211291,36.4008229648,449
Q39,2011,45,37.5614381098,48.8921898268,450
Q39,2011,46,69.0143828336,92.3733101311,451
Q39,2011,47,14.4902048377,81.022281732,452
Q39,2011,48,35.5683689797,66.794970785,453
Q39,2011,70,43.1886333752,0.2482380128,454
Q39,2011,71,84.7282998818,0.4228648397,455
Q39,2011,73,87.1095539894,1.4812003941,456
Q39,2011,74,44.820234244,1.6575892082,457
Q39,2011,75,85.5220519926,2.3631466894,458
Q39,2011,76,44.2910664668,4.082941298,459
Q39,2011,77,74.1449461173,5.4499587231,460
Q39,2011,78,75.9970328926,5.6263470924,461
Q39,2011,79,46.275444519,5.8027363514,462
Q39,2011,81,44.6879425222,6.9492669803,463
Q39,2011,82,40.8955738971,7.213850424,464
Q39,2011,83,46.4518351129,7.4784343126,465
Q39,2011,84,33.5754200906,7.7430182012,466
Q39,2011,85,32.4729865541,7.9194074603,467
Q39,2011,86,31.2823597227,8.5808674043,468
Q39,2011,87,49.9355218672,10.82982979,469
Q39,2011,94,24.1826936024,17.3121348384,470
Q39,2011,96,23.7417200098,18.8114430955,471
Q39,2011,97,12.6732951155,19.1201240764,472
Q39,2011,98,20.6108108838,19.1642216137,473
Q39,2011,99,22.7274819926,19.7815840204,474
Q39,2011,100,13.8198248545,20.0020708167,475
Q39,2011,101,10.9975967094,20.1343629835,476
Q39,2011,102,7.8666871384,20.9722112967,477
Q39,2011,103,22.947968344,21.3249898148,478
Q39,2011,104,14.9222579461,21.4131848893,479
Q39,2011,105,19.5083777921,22.339227832,480
Q39,2011,106,13.2906570773,22.4274224615,481
Q39,2011,107,24.6677629525,24.3677043113,482
Q39,2011,108,13.5080311691,24.6903933524,483
Q39,2011,109,22.8597737144,24.9850667181,484
Q39,2011,110,80.8918332746,25.3819423285,485
Q39,2011,111,25.7260985069,26.5284725125,486
Q39,2011,112,80.8036395349,27.3222241783,487
Q39,2011,114,26.8285315986,28.2041700287,488
Q39,2011,115,23.3889410467,28.8215324354,489
Q39,2011,116,18.8469182931,30.9382035443,490
Q39,2011,117,26.6080448023,31.379176692,491
Q39,2011,119,20.8312976801,31.7319552101,492
Q39,2011,120,11.6149591161,32.3934147092,493
Q39,2011,122,25.3292233414,32.9225824864,494
Q39,2011,123,27.225407654,33.5840419854,495
Q39,2011,125,92.8863024464,34.8187667989,496
Q39,2011,126,90.7255342453,35.347935021,497
Q39,2011,127,13.9521161314,35.7007130943,498
Q39,2011,128,17.7885827386,37.640994944,499
Q39,2011,129,96.1054066469,37.7732871108,500
Q39,2011,130,96.0172111275,39.3607895526,501
Q39,2011,132,59.7692228379,42.0507259758,502
Q39,2011,133,58.4904004872,42.4035040491,503
Q39,2011,134,62.1063798532,42.8444771967,504
Q39,2011,135,7.337520696,42.9767698084,505
Q39,2011,136,14.0403112059,43.9028127512,506
Q39,2011,137,30.9736787418,44.211494177,507
Q39,2011,138,4.6475842727,44.5642722502,508
Q39,2011,139,7.822590491,45.0493429351,509
Q39,2011,140,29.2538836883,45.3139268237,510
Q39,2011,141,84.3755222535,46.2840681935,511
Q39,2011,143,6.014600808,47.5187925621,512
Q39,2011,144,3.3687628118,47.7833760058,513
Q39,2011,145,81.9060726266,48.9299066347,514
Q39,2011,148,74.409529561,56.205962459,515
Q39,2011,149,23.3007464172,59.1163847887,516
Q39,2011,151,23.7417200098,61.9827104711,517
Q39,2011,152,64.1348558876,62.0268071184,518
Q39,2011,154,61.8858930569,63.129240655,519
Q39,2011,156,62.8560339818,64.9813269854,520
Q39,2011,158,95.1352652771,66.0396625398,521
Q39,2011,159,93.4595677609,66.1719551515,522
Q39,2011,160,97.2519363859,66.5247327798,523
Q39,2011,161,99.8900334969,66.9216092801,524
Q39,2011,162,36.8827184757,67.0098034647,525
Q39,2011,163,36.926816013,67.7594575933,526
Q39,2011,164,36.7063292167,69.038279944,527
Q39,2011,168,93.2390809646,79.7098292279,528
Q39,2011,173,26.7844336164,82.355667669,529
Q39,2011,174,96.2376983688,83.017127613,530
Q39,2011,175,23.6535258252,84.6046300548,531
Q39,2011,176,53.9483781784,84.9133119255,532
Q39,2011,178,53.9483781784,86.5890098867,533
Q39,2011,181,47.9952409073,88.2206103106,534
Q39,2011,184,57.7407468035,88.7497780878,535
Q39,2011,185,55.2271996393,89.1466532534,536
Q39,2011,186,47.774754111,89.2789449752,537
Q39,2011,187,45.8785697985,90.2049888078,538
Q39,2011,189,58.0053298023,90.4254751592,539
Q39,2011,190,45.7903756138,91.2633243622,540
Q39,2011,192,71.7195931377,92.3216594717,541
Q39,2011,193,35.7802853841,92.6744379898,542
Q39,2011,194,74.0126535056,92.8508272489,543
Q39,2011,195,13.9521161314,92.9831189707,544
Q39,2011,196,58.2258170435,93.6445789147,545
Q39,2011,197,75.4678651154,93.7327735443,546
Q39,2011,198,33.8400035343,94.6588173768,547
Q39,2011,202,68.3681981052,96.2022227263,548
Q39,2011,203,33.0903498507,96.819585578,549
Q39,2011,205,66.2074294592,96.9959743921,550
Q4,2007,0,1.1467921211,92.6446424604,551
